Time;CPU usage;Average number of bytes read from the disk Hard disk 1;Average number of bytes read from the disk Hard disk 2;Average number of bytes written to the disk Hard disk 1;Average number of bytes written to the disk Hard disk 2;Average number of reads from the disk Hard disk 1;Average number of reads from the disk Hard disk 2;Average number of writes to the disk Hard disk 1;Average number of writes to the disk Hard disk 2;Free disk space on /;Number of bytes received on interface Network adapter 1;Number of bytes transmitted on interface Network adapter 1;Number of packets received on interface Network adapter 1;Number of packets transmitted on interface Network adapter 1;Host memory usage;Guest memory usage;Committed storage space
2019-03-09T21:00:00+01:00;17350000;0;0;802;85;0;0;0;0;11427799040;0;34;3;2;6256153941;124029064;17143813771
2019-03-09T22:00:00+01:00;14166666;0;0;716;68;0;0;0;0;11427799040;0;51;3;2;6256258798;77909196;17143813771
2019-03-09T23:00:00+01:00;22083333;0;0;768;136;0;0;0;0;11427799040;0;34;3;1;6256713181;78905344;17143813412
2019-03-10T00:00:00+01:00;21250000;0;0;2099;170;0;0;0;0;11427799040;0;51;3;2;6256520942;119782331;17143812747
2019-03-10T01:00:00+01:00;24833333;0;0;768;0;0;0;0;0;11427799040;0;51;3;2;6256555895;83256934;17143812843
2019-03-10T02:00:00+01:00;16033333;0;0;802;170;0;0;0;0;11427799040;0;85;3;2;6256346180;155119342;17143812849
2019-03-10T03:00:00+01:00;38933333;1058;580;2950;347;0;0;0;0;11427799040;204;136;13;11;6255804416;232434346;17143934727
2019-03-10T04:00:00+01:00;22500000;17;0;870;34;0;0;0;0;11427799040;0;85;5;4;6256416085;84340462;17143859570
2019-03-10T05:00:00+01:00;22500000;0;0;597;102;0;0;0;0;11427799040;0;34;3;2;6256992802;75742139;17143860554
2019-03-10T06:00:00+01:00;22633333;34;102;819;256;0;0;0;0;11427799040;0;102;4;3;6256608324;119677474;17143860664
2019-03-10T07:00:00+01:00;25000000;0;0;699;17;0;0;0;0;11427799040;0;68;3;2;6256852992;70359449;17143860735
2019-03-10T08:00:00+01:00;25000000;0;0;733;68;0;0;0;0;11427799040;0;51;4;2;6256852992;72491554;17143860766
2019-03-10T09:00:00+01:00;27616666;68;0;1160;119;0;0;0;0;11427799040;0;85;5;3;6256451037;140072277;17143860766
2019-03-10T10:00:00+01:00;21666666;0;0;665;68;0;0;0;0;11427799040;0;68;3;2;6256730658;78922820;17143860766
2019-03-10T11:00:00+01:00;21250000;0;0;682;51;0;0;0;0;11427799040;0;68;3;2;6256852992;85406515;17143860766
2019-03-10T12:00:00+01:00;25533333;0;0;785;51;0;0;0;0;11427799040;0;17;2;2;6256485990;117615274;17143860776
2019-03-10T13:00:00+01:00;21666666;0;0;853;136;0;0;0;0;11427799040;0;34;3;2;6256852992;74623658;17143860868
2019-03-10T14:00:00+01:00;35850000;0;0;614;102;0;0;0;0;11427799040;0;51;3;2;6256066560;109016951;17143860868
2019-03-10T15:00:00+01:00;31933333;0;0;699;68;0;0;0;0;11427799040;0;85;4;3;6255961702;120813431;17143860868
2019-03-10T16:00:00+01:00;22083333;0;0;853;51;0;0;0;0;11427799040;0;85;3;2;6256643276;82155929;17143860868
2019-03-10T17:00:00+01:00;19166666;0;0;785;136;0;0;0;0;11427799040;0;68;3;2;6256975325;73610035;17143860868
2019-03-10T18:00:00+01:00;23333333;68;85;2116;256;0;0;0;0;11427799040;0;102;3;2;6257115136;112215108;17143860868
2019-03-10T19:00:00+01:00;25000000;17;0;870;136;0;0;0;0;11427799040;0;102;4;3;6257744281;85371562;17143860963
2019-03-10T20:00:00+01:00;26433333;0;0;1041;102;0;0;0;0;11427799040;699;1075;58;58;6258251093;101484680;17143860970
2019-03-10T21:00:00+01:00;20983333;238;0;989;102;0;0;0;0;11427799040;136;273;17;17;6259474432;156255300;17143860918
2019-03-10T22:00:00+01:00;23333333;0;0;648;102;0;0;0;0;11427799040;0;102;4;3;6259858909;70359449;17143859946
2019-03-10T23:00:00+01:00;24583333;0;0;819;51;0;0;0;0;11427799040;0;68;4;2;6259841433;77821815;17143859946
2019-03-11T00:00:00+01:00;24583333;0;0;11878;153;0;0;0;0;11427799040;4505;273;48;15;6259614242;151851281;17143859946
2019-03-11T01:00:00+01:00;35916666;0;102;853;273;0;0;0;0;11427799040;341;170;10;9;6259719099;105731413;17143859946
2019-03-11T02:00:00+01:00;15833333;341;0;972;102;0;0;0;0;11427799040;0;68;3;2;6259439479;116444364;17143859969
2019-03-11T03:00:00+01:00;32166666;170;512;750;477;0;0;0;0;11427799040;34;119;6;3;6259823957;208858862;17143860048
2019-03-11T04:00:00+01:00;10833333;0;0;794;105;0;0;0;0;11427799040;0;34;3;2;6259212288;90701824;17143926275
2019-03-11T05:00:00+01:00;22500000;0;0;785;85;0;0;0;0;11427799040;0;68;3;2;6259404526;68262297;17143907863
2019-03-11T06:00:00+01:00;18033333;238;0;1228;102;0;0;0;0;11427799040;0;102;3;2;6259614242;115483170;17143907868
2019-03-11T07:00:00+01:00;29366666;85;0;938;102;0;0;0;0;11427799040;324;2218;30;28;6259526860;116514269;17143907965
2019-03-11T08:00:00+01:00;20466666;0;0;938;119;0;0;0;0;11427799040;648;1245;50;51;6259858909;170166408;17143907965
2019-03-11T09:00:00+01:00;24616666;0;141;833;937;0;0;0;0;11427799040;971;1500;75;81;6259526860;163700189;17143907965
2019-03-11T10:00:00+01:00;25000000;0;0;972;68;0;0;0;0;11427799040;51;119;16;15;6259177335;113263684;17143907965
2019-03-11T11:00:00+01:00;24583333;0;0;1075;51;0;0;0;0;11427799040;529;750;47;46;6259107430;96136942;17143907965
2019-03-11T12:00:00+01:00;29333333;1126;0;1723;153;0;0;0;0;11427799040;1160;1638;90;89;6259055001;193759368;17143907965
2019-03-11T13:00:00+01:00;25000000;0;0;750;153;0;0;0;0;11427799040;665;580;48;48;6259124906;103616785;17143908067
2019-03-11T14:00:00+01:00;35400000;0;0;3515;51;0;0;0;0;11427799040;529;716;55;55;6259072477;160432128;17143908067
2019-03-11T15:00:00+01:00;28466666;0;0;1041;665;0;0;0;0;11427799040;870;2013;67;66;6259002572;187223244;17143908067
2019-03-11T16:00:00+01:00;26316666;0;0;921;102;0;0;0;0;11427799040;460;1365;49;46;6259736576;177681203;17143908067
2019-03-11T17:00:00+01:00;21250000;0;0;733;34;0;0;0;0;11427799040;0;102;11;7;6259684147;75707187;17143908067
2019-03-11T18:00:00+01:00;20850000;0;136;836;529;0;0;0;0;11427799040;341;529;34;33;6259212288;164853623;17143908077
2019-03-11T19:00:00+01:00;25000000;0;0;870;153;0;0;0;0;11427799040;0;102;4;3;6258985096;80023825;17143908169
2019-03-11T20:00:00+01:00;23750000;0;0;733;153;0;0;0;0;11427799040;0;136;5;4;6259649194;91837781;17143908169
2019-03-11T21:00:00+01:00;31066666;34;68;887;836;0;0;0;0;11427799040;0;170;4;3;6259142382;111166532;17143907179
2019-03-11T22:00:00+01:00;23333333;0;0;699;34;0;0;0;0;11427799040;0;136;5;3;6259299669;66095240;17143907145
2019-03-11T23:00:00+01:00;22916666;0;0;938;68;0;0;0;0;11427799040;0;85;4;3;6259369574;73610035;17143907145
2019-03-12T00:00:00+01:00;24166666;0;0;733;733;0;0;0;0;11427799040;34;187;5;4;6259002572;96136942;17143907179
2019-03-12T01:00:00+01:00;29416666;204;887;1041;1194;0;0;0;0;11427799040;0;51;3;2;6259666670;104682837;17143907247
2019-03-12T02:00:00+01:00;28550000;0;0;887;68;0;0;0;0;11427799040;0;85;3;3;6259089954;132662340;17143907247
2019-03-12T03:00:00+01:00;37457627;70;0;829;123;0;0;0;0;11427799040;0;141;5;4;6259270048;223293370;17143907247
2019-03-12T04:00:00+01:00;22500000;0;0;798;86;0;0;0;0;11427799040;0;102;5;3;6259299669;76773239;17144057141
2019-03-12T05:00:00+01:00;23750000;0;0;904;136;0;0;0;0;11427799040;0;34;3;2;6259299669;69328349;17143955058
2019-03-12T06:00:00+01:00;18866666;68;0;836;68;0;0;0;0;11427799040;0;102;4;3;6259596765;106867370;17143955058
2019-03-12T07:00:00+01:00;23333333;17;0;768;119;0;0;0;0;11427799040;0;102;4;3;6259055001;72526506;17143955058
2019-03-12T08:00:00+01:00;32000000;0;0;972;187;0;0;0;0;11427799040;2048;3447;145;124;6259422003;233517875;17143955105
2019-03-12T09:00:00+01:00;35050000;68;0;989;119;0;0;0;0;11427799040;1041;3566;90;130;6259456955;296851865;17143955160
2019-03-12T10:00:00+01:00;26316666;0;0;1245;170;0;0;0;0;11427799040;2816;5973;234;229;6259422003;271144277;17143955160
2019-03-12T11:00:00+01:00;25000000;0;0;955;153;0;0;0;0;11427799040;17;136;14;12;6258950144;88534766;17143955160
2019-03-12T12:00:00+01:00;26783333;34;68;2116;238;0;0;0;0;11427799040;0;102;11;8;6258722952;116496793;17143955160
2019-03-12T13:00:00+01:00;25000000;0;0;836;119;0;0;0;0;11427799040;0;68;12;9;6258827810;87468714;17143955160
2019-03-12T14:00:00+01:00;36266666;0;0;716;85;0;0;0;0;11427799040;0;34;10;7;6258320998;119729902;17143955194
2019-03-12T15:00:00+01:00;25000000;0;0;1041;341;0;0;0;0;11427799040;238;529;30;27;6258355950;158352452;17143955262
2019-03-12T16:00:00+01:00;25000000;0;0;733;153;0;0;0;0;11427799040;34;51;10;7;6258093806;85354086;17143955262
2019-03-12T17:00:00+01:00;20416666;0;0;768;102;0;0;0;0;11427799040;0;68;7;4;6258478284;71425501;17143954374
2019-03-12T18:00:00+01:00;22500000;0;85;1979;341;0;0;0;0;11427799040;0;51;4;3;6258268569;116496793;17143954248
2019-03-12T19:00:00+01:00;23750000;0;0;802;102;0;0;0;0;11427799040;0;85;4;3;6259002572;82138453;17143954340
2019-03-12T20:00:00+01:00;16250000;0;0;648;119;0;0;0;0;11427799040;0;51;3;3;6259876386;65029188;17143954340
2019-03-12T21:00:00+01:00;30683333;0;85;1928;392;0;0;0;0;11427799040;0;51;4;3;6259596765;113316113;17143954340
2019-03-12T22:00:00+01:00;22083333;0;0;648;119;0;0;0;0;11427799040;0;68;4;3;6259369574;76790715;17143954340
2019-03-12T23:00:00+01:00;20416666;0;0;699;170;0;0;0;0;11427799040;0;51;4;3;6259614242;80006348;17143954340
2019-03-13T00:00:00+01:00;21783333;0;0;1945;238;0;0;0;0;11427799040;0;51;4;2;6259124906;128310749;17143954340
2019-03-13T01:00:00+01:00;24583333;102;85;904;290;0;0;0;0;11427799040;0;68;4;3;6259439479;84305510;17143954436
2019-03-13T02:00:00+01:00;30633333;187;0;1126;34;0;0;0;0;11427799040;0;68;4;3;6259491908;104647884;17143954442
2019-03-13T03:00:00+01:00;25000000;34;0;955;324;0;0;0;0;11427799040;102;119;7;6;6259107430;165919675;17144066197
2019-03-13T04:00:00+01:00;20833333;0;0;665;68;0;0;0;0;11427799040;0;85;4;3;6259631718;76755763;17144001162
2019-03-13T05:00:00+01:00;10000000;0;0;665;119;0;0;0;0;11427799040;0;51;4;2;6259946291;69293397;17144002255
2019-03-13T06:00:00+01:00;25650000;17;34;699;460;0;0;0;0;11427799040;0;102;3;2;6259596765;132627387;17144002266
2019-03-13T07:00:00+01:00;22566666;0;0;682;17;0;0;0;0;11427799040;443;563;29;31;6259614242;98304000;17144002357
2019-03-13T08:00:00+01:00;25000000;0;0;819;68;0;0;0;0;11427799040;0;68;4;3;6259649194;80023825;17144002357
2019-03-13T09:00:00+01:00;29766666;51;0;1536;153;0;0;0;0;11427799040;13755;187;124;35;6259474432;137922696;17144002357
2019-03-13T10:00:00+01:00;29333333;0;0;972;102;0;0;0;0;11427799040;1331;2150;121;127;6259684147;224954504;17144002357
2019-03-13T11:00:00+01:00;25483333;17;0;870;136;0;0;0;0;11427799040;324;375;36;38;6259823957;163735142;17144002357
2019-03-13T12:00:00+01:00;27616666;51;0;802;273;0;0;0;0;11427799040;477;614;41;42;6259631718;195961378;17144002363
2019-03-13T13:00:00+01:00;20416666;0;0;836;136;0;0;0;0;11427799040;0;34;9;6;6260488055;81037448;17144002459
2019-03-13T14:00:00+01:00;24166666;68;0;2304;153;0;0;0;0;11427799040;0;102;10;6;6260330769;114364689;17144002459
2019-03-13T15:00:00+01:00;18866666;0;0;768;119;0;0;0;0;11427799040;204;477;30;35;6259876386;139041177;17144001605
2019-03-13T16:00:00+01:00;11666666;0;0;648;153;0;0;0;0;11427799040;0;51;9;5;6259491908;86420138;17144001435
2019-03-13T17:00:00+01:00;24583333;0;0;836;153;0;0;0;0;11427799040;0;85;9;3;6259806481;75707187;17144001435
2019-03-13T18:00:00+01:00;28050000;51;0;2030;136;0;0;0;0;11427799040;0;51;8;2;6259352098;122997964;17144001446
2019-03-13T19:00:00+01:00;15833333;0;0;819;51;0;0;0;0;11427799040;0;85;7;2;6259666670;82120977;17144001537
2019-03-13T20:00:00+01:00;14166666;0;0;750;153;0;0;0;0;11427799040;0;51;5;2;6259928814;67161292;17144001537
2019-03-13T21:00:00+01:00;18866666;34;0;904;460;0;0;0;0;11427799040;34;187;7;4;6259666670;119677474;17144001537
2019-03-13T22:00:00+01:00;21250000;0;0;733;153;0;0;0;0;11427799040;0;68;5;2;6260225911;76773239;17144001537
2019-03-13T23:00:00+01:00;18333333;34;0;904;68;0;0;0;0;11427799040;0;51;5;2;6260872533;83221981;17144001537
2019-03-14T00:00:00+01:00;23033333;0;0;665;34;0;0;0;0;11427799040;0;51;5;2;6260435626;123032917;17144001554
