"Time	CPU usage	ANB_read	ANB_write	AN_read	AN_write	Free_disk	B_rec	B_trans	P_rec	P_trans	Host_memory	Guest_memory	Com_storage"
"2019-03-24T18:00:00+01:00	1918083333	6980	1196236	0	38	2,17651E+11	51899	62890	9356	10600	17192452096	2756776209	4,95157E+11"
"2019-03-24T19:00:00+01:00	2372400000	11366	1003639	0	33	2,17651E+11	94993	113698	17142	19498	17198656170	3094697301	4,95175E+11"
"2019-03-24T20:00:00+01:00	1409733333	3635	634624	0	24	2,17651E+11	52736	64580	10373	11603	17199337745	2676682478	4,95157E+11"
"2019-03-24T21:00:00+01:00	1821300000	10752	869068	0	31	2,17651E+11	48622	60091	9174	10334	17199162982	2748265267	4,95157E+11"
"2019-03-24T22:00:00+01:00	1722266666	35908	1359257	0	41	2,17651E+11	39458	46370	6893	7462	17198376550	3063117687	4,95157E+11"
"2019-03-24T23:00:00+01:00	2147666666	1979	1163127	0	39	2,17592E+11	74342	85145	13099	14391	17197555165	3080436667	4,95157E+11"
"2019-03-25T00:00:00+01:00	3304950000	21171797	14517947	240	173	1,95395E+11	52411	185002	8052	10332	17196733781	7223552682	4,95157E+11"
"2019-03-25T01:00:00+01:00	2879083333	402585	1049753	22	35	2,17877E+11	48537	58180	9380	10418	17196559018	4116954043	4,95157E+11"
"2019-03-25T02:00:00+01:00	1525583333	125610	1013930	5	35	2,17877E+11	51097	58333	8966	10078	17197450308	2828358997	4,95166E+11"
"2019-03-25T03:00:00+01:00	2093983333	259174	2351001	15	59	2,17849E+11	64665	77909	11899	13774	17199250363	3821954662	4,95167E+11"
"2019-03-25T04:00:00+01:00	3622833333	83694	1516202	4	54	2,17825E+11	573678	3029384	26004	51718	17199075601	3003034282	4,95167E+11"
"2019-03-25T05:00:00+01:00	2103316666	405606	3548142	17	62	2,16776E+11	272947	91136	13211	14479	17197974596	3842069845	4,95167E+11"
"2019-03-25T06:00:00+01:00	3948816666	279091	1011575	16	34	2,15829E+11	130764	156296	22998	26069	17198394026	3695933303	4,95167E+11"
"2019-03-25T07:00:00+01:00	3073250000	90760	762402	4	29	2,15794E+11	130355	154282	23429	26411	17198726075	3435467025	4,95167E+11"
"2019-03-25T08:00:00+01:00	3383783333	196113	922470	8	33	2,15724E+11	117384	141465	20823	23494	17200630988	3687439837	4,95167E+11"
"2019-03-25T09:00:00+01:00	3966033333	112674	846267	5	27	2,15633E+11	102092	197580	18283	20684	17199722222	3610107357	4,95167E+11"
"2019-03-25T10:00:00+01:00	4364100000	70826	883575	3	31	2,15619E+11	198929	299485	35573	43264	17198411502	3661697297	4,95167E+11"
"2019-03-25T11:00:00+01:00	3628583333	50602	723592	2	28	2,15549E+11	152012	206950	27108	30753	17199599889	3607258726	4,95167E+11"
"2019-03-25T12:00:00+01:00	3588283333	145629	1031901	3	33	2,15514E+11	147114	563592	26658	32752	17200823227	3721728273	4,95167E+11"
"2019-03-25T13:00:00+01:00	3305016666	112708	1047995	2	30	2,15514E+11	119722	176571	21694	24247	17200840704	3776201796	4,95167E+11"
"2019-03-25T14:00:00+01:00	4330666666	46370	930457	2	31	2,15442E+11	173841	245026	30701	36195	17200928085	3841964987	4,95167E+11"
"2019-03-25T15:00:00+01:00	3615133333	32989	853811	1	28	2,15395E+11	132164	175616	23783	26659	17201697041	3329508420	4,95167E+11"
"2019-03-25T16:00:00+01:00	3359616666	21435	969540	0	32	2,15302E+11	116087	311876	21411	26934	17201889280	3423932689	4,95167E+11"
"2019-03-25T17:00:00+01:00	2420933333	20531	1098820	0	38	2,15302E+11	95334	119773	18678	21220	17201889280	3275034897	4,95167E+11"
"2019-03-25T18:00:00+01:00	4325500000	39219	994304	2	36	2,15287E+11	160989	192989	28511	32431	17201627136	3635849898	4,95226E+11"
"2019-03-25T19:00:00+01:00	2307883333	7304	1047415	0	35	2,15197E+11	95829	115746	17755	20238	17201714517	3011737463	4,95167E+11"
"2019-03-25T20:00:00+01:00	1652033333	7150	963549	0	34	2,15197E+11	62754	75025	11686	12576	17201889280	2911406216	4,95167E+11"
"2019-03-25T21:00:00+01:00	1365583333	5512	1056733	0	38	2,15197E+11	43195	51865	8049	9033	17201906756	2776821486	4,95167E+11"
"2019-03-25T22:00:00+01:00	1525516666	4232	1075882	0	38	2,15115E+11	37905	46865	6980	7790	17201557230	2702390067	4,95167E+11"
"2019-03-25T23:00:00+01:00	1418100000	47428	1171865	2	39	2,1509E+11	40174	42564	6762	7536	17201382468	2513454148	4,95167E+11"
"2019-03-26T00:00:00+01:00	3097100000	19145113	16510464	220	254	1,92538E+11	43008	49237	7973	8583	17200298939	7206495846	4,95259E+11"
"2019-03-26T01:00:00+01:00	2264800000	348893	1030075	19	37	2,15754E+11	42700	50124	7973	8911	17195702681	3801874432	4,95292E+11"
"2019-03-26T02:00:00+01:00	1441450000	87893	981794	4	34	2,15699E+11	43349	50517	8018	8952	17196349303	3114707626	4,95292E+11"
"2019-03-26T03:00:00+01:00	1601250000	211660	3108369	12	61	2,15765E+11	61491	55773	8829	9730	17199966890	3449762611	4,95292E+11"
"2019-03-26T04:00:00+01:00	1246483333	34679	774707	1	27	2,15791E+11	43400	51916	8254	8822	17200840704	2920022016	4,95292E+11"
"2019-03-26T05:00:00+01:00	1053700000	6331	910472	0	33	2,15791E+11	41745	50585	8145	8549	17200858180	2782553702	4,95299E+11"
"2019-03-26T06:00:00+01:00	5764033333	726988	2755106	26	54	2,16447E+11	930133	255146	43013	45895	17200840704	4486384844	4,95298E+11"
"2019-03-26T07:00:00+01:00	2294083333	78233	1471402	4	41	2,17399E+11	89019	103082	16422	18007	17200997990	3369651404	4,95292E+11"
"2019-03-26T08:00:00+01:00	3001800000	141056	943377	7	32	2,17399E+11	96836	115029	17943	19980	17201225181	3549919095	4,95292E+11"
"2019-03-26T09:00:00+01:00	2750633333	183876	1050743	5	32	2,17399E+11	105881	211968	19081	22261	17201085371	3558552371	4,95292E+11"
"2019-03-26T10:00:00+01:00	5697916666	164471	1340091	5	42	2,17293E+11	203673	295099	36066	40903	17200963037	3799078229	4,95292E+11"
"2019-03-26T11:00:00+01:00	3050733333	59323	1106483	1	33	2,17291E+11	99754	249139	19002	22210	17200910609	3690305945	4,95292E+11"
"2019-03-26T12:00:00+01:00	3119650000	38144	1222826	1	37	2,17189E+11	100693	133154	18619	20778	17201434897	3501300121	4,95292E+11"
"2019-03-26T13:00:00+01:00	2844600000	37393	1138261	1	35	2,17185E+11	100334	127897	18850	20606	17201731993	3567150694	4,95292E+11"
"2019-03-26T14:00:00+01:00	6146083333	66730	1519104	2	37	2,17152E+11	255402	327867	44909	51646	17201854327	4031005764	4,95292E+11"
"2019-03-26T15:00:00+01:00	3689700000	28501	1114197	0	37	2,17079E+11	132829	164403	24351	27366	17201889280	3541390677	4,95292E+11"
"2019-03-26T16:00:00+01:00	2905583333	16640	858777	0	31	2,17079E+11	103014	208145	19303	22502	17201836851	3558639752	4,95292E+11"
"2019-03-26T17:00:00+01:00	2158150000	17356	914705	0	32	2,17012E+11	86340	289655	16433	20189	17201836851	3295254937	4,95292E+11"
"2019-03-26T18:00:00+01:00	4835816666	242210	919773	3	32	2,16973E+11	208896	460765	36848	43355	17201330039	3610037452	4,95292E+11"
"2019-03-26T19:00:00+01:00	2487283333	5717	1149986	0	39	2,16973E+11	83285	98747	15956	17411	17200805751	3160495445	4,95292E+11"
"2019-03-26T20:00:00+01:00	1612666666	5376	1138056	0	39	2,16973E+11	55210	65894	10555	11856	17201085371	2851305335	4,95292E+11"
"2019-03-26T21:00:00+01:00	1273433333	1006	1042756	0	37	2,16973E+11	37649	218385	7001	9784	17201679564	2816946995	4,95292E+11"
"2019-03-26T22:00:00+01:00	1526816666	1723	1002905	0	35	2,16973E+11	41523	52548	7777	8840	17201819374	2951479296	4,95292E+11"
"2019-03-26T23:00:00+01:00	2014250000	12424	1078357	0	37	2,16909E+11	58948	70400	10567	11919	17201067895	2931503923	4,95292E+11"
"2019-03-27T00:00:00+01:00	3363950000	21744605	18059059	245	260	1,96904E+11	50380	54323	8522	9547	17199966890	7790570154	4,95299E+11"
"2019-03-27T01:00:00+01:00	2375316666	346521	1016780	27	33	2,26943E+11	34645	39372	6415	7078	17200001843	3733332514	4,95378E+11"
"2019-03-27T02:00:00+01:00	1267750000	70263	842137	3	30	2,26936E+11	44441	48674	7919	8657	17200805751	2739666944	4,95378E+11"
"2019-03-27T03:00:00+01:00	2243333333	537907	3937075	18	57	2,26892E+11	753629	94156	19393	19887	17200858180	3893537450	4,95378E+11"
"2019-03-27T04:00:00+01:00	1957916666	48844	2230169	2	88	2,2696E+11	41437	47769	7582	8450	17201207705	3046025898	4,95378E+11"
"2019-03-27T05:00:00+01:00	1624766666	43844	14761130	2	776	2,21838E+11	1812258	87603	31550	20070	17200858180	3209219276	4,95378E+11"
"2019-03-27T06:00:00+01:00	5096600000	555485	878899	31	31	2,19788E+11	196164	230570	34500	38222	17200893132	3535623509	4,95378E+11"
"2019-03-27T07:00:00+01:00	2781083333	202820	818397	10	29	2,19718E+11	100147	115336	18483	20131	17201015466	3406840900	4,95378E+11"
"2019-03-27T08:00:00+01:00	2935116666	311296	807355	13	29	2,19683E+11	100266	201745	18410	20956	17200945561	3395428898	4,95378E+11"
"2019-03-27T09:00:00+01:00	2787050000	249651	970973	5	31	2,19651E+11	101120	213094	19211	23682	17201225181	3512764552	4,95378E+11"
"2019-03-27T10:00:00+01:00	5559683333	107229	1194478	4	35	2,19578E+11	262946	273271	40473	45461	17200945561	3905054310	4,95378E+11"
"2019-03-27T11:00:00+01:00	3417200000	44646	901529	2	30	2,19578E+11	112725	129570	20378	22566	17201207705	3655930129	4,95378E+11"
"2019-03-27T12:00:00+01:00	3011716666	17305	908526	0	33	2,19567E+11	107554	125610	19298	21213	17201889280	3392405504	4,95378E+11"
"2019-03-27T13:00:00+01:00	2334350000	72721	1093546	1	37	2,19473E+11	71253	134246	13308	14979	17201801898	3151932074	4,95378E+11"
"2019-03-27T14:00:00+01:00	5289333333	124535	1076531	4	34	2,19473E+11	227584	266717	39738	45610	17201644612	3715978581	4,95378E+11"
"2019-03-27T15:00:00+01:00	3272566666	39048	836078	1	29	2,1938E+11	110643	219699	20363	23556	17201889280	3607311155	4,95378E+11"
"2019-03-27T16:00:00+01:00	2697683333	18739	804044	0	30	2,19366E+11	114329	135082	21026	23013	17201784422	3435397120	4,95378E+11"
"2019-03-27T17:00:00+01:00	1981816666	9659	1027874	0	34	2,19366E+11	76697	87790	14373	16088	17200875656	3054676650	4,95423E+11"
"2019-03-27T18:00:00+01:00	4682466666	30156	976759	1	35	2,19334E+11	195140	299793	33701	38065	17201644612	3847819537	4,95378E+11"
"2019-03-27T19:00:00+01:00	2288416666	3720	965137	0	34	2,19261E+11	88046	101546	16297	18148	17198428979	3361070557	4,95378E+11"
"2019-03-27T20:00:00+01:00	1714900000	69888	1351372	0	39	2,19261E+11	46865	55210	8837	9918	17200229034	3037410099	4,95378E+11"
"2019-03-27T21:00:00+01:00	1209733333	1587	883507	0	33	2,19261E+11	33433	40738	6378	7130	17196995925	2610814429	4,95378E+11"
"2019-03-27T22:00:00+01:00	1382583333	1928	983466	0	34	2,19261E+11	46933	54254	8901	9700	17198865885	2917138432	4,95378E+11"
"2019-03-27T23:00:00+01:00	1491766666	32068	1090201	1	39	2,19261E+11	48947	58265	8989	9660	17200823227	2965844787	4,95378E+11"
"2019-03-28T00:00:00+01:00	3286816666	20680430	17822907	265	268	1,94904E+11	53930	55296	8702	9829	17199949414	7773303603	4,95378E+11"
"2019-03-28T01:00:00+01:00	2160416666	469384	1940411	30	39	2,19584E+11	37939	44834	7597	8161	17199827080	3759092531	4,95528E+11"
"2019-03-28T02:00:00+01:00	1244816666	228061	997785	11	35	2,19584E+11	47360	55381	8692	9874	17200246510	2553527227	4,95548E+11"
"2019-03-28T03:00:00+01:00	1654216666	333260	4491229	20	72	2,19526E+11	423901	60142	11783	12369	17200141653	3727530393	4,95548E+11"
"2019-03-28T04:00:00+01:00	1421950000	26077	1086310	1	38	2,19588E+11	30993	36198	5997	6493	17200718370	3077448226	4,95548E+11"
"2019-03-28T05:00:00+01:00	1055866666	10069	859357	0	30	2,19588E+11	35140	42018	6899	7621	17200718370	2241540915	4,95548E+11"
"2019-03-28T06:00:00+01:00	4905183333	614604	1171968	35	40	2,19588E+11	212514	253747	37392	42620	17200753322	3919402325	4,95548E+11"
"2019-03-28T07:00:00+01:00	2283700000	102246	1075012	5	37	2,19588E+11	81817	96375	15091	16760	17200840704	3237967735	4,95548E+11"
"2019-03-28T08:00:00+01:00	3380316666	159010	922931	8	34	2,19588E+11	111155	133137	20278	22511	17200840704	3527095091	4,95548E+11"
"2019-03-28T09:00:00+01:00	2711566666	164676	1100509	4	34	2,19484E+11	85486	191300	15580	18304	17201050419	3340902946	4,95548E+11"
"2019-03-28T10:00:00+01:00	5345666666	374613	1560251	8	47	2,19482E+11	233352	329335	41869	47823	17201032942	3859283968	4,95548E+11"
"2019-03-28T11:00:00+01:00	3531833333	133905	927095	5	27	2,19455E+11	99328	119313	18274	20240	17201522278	3813391291	4,95548E+11"
"2019-03-28T12:00:00+01:00	4247500000	57600	837444	1	29	2,19376E+11	130286	245674	23625	27248	17200945561	3446896503	4,95548E+11"
"2019-03-28T13:00:00+01:00	2993033333	34560	1075712	1	32	2,19376E+11	232806	334950	20839	24115	17201749469	3403974792	4,95548E+11"
"2019-03-28T14:00:00+01:00	5446650000	52923	1092881	3	35	2,19342E+11	216951	283067	39642	45250	17201801898	3928053077	4,95548E+11"
"2019-03-28T15:00:00+01:00	3489516666	94276	1108104	1	34	2,1927E+11	114773	382737	20978	26098	17201766946	3518461815	4,95548E+11"
"2019-03-28T16:00:00+01:00	2884383333	29184	705689	1	27	2,1927E+11	99259	118101	18629	20601	17201469849	3289382912	4,9558E+11"
"2019-03-28T17:00:00+01:00	2194850000	63419	1029922	3	35	2,1927E+11	77892	98850	15195	16687	17201731993	3186272938	4,95548E+11"
"2019-03-28T18:00:00+01:00	4276650000	13994	939929	0	34	2,19218E+11	215415	253098	37570	41443	17201067895	3547052987	4,95548E+11"
"2019-03-28T19:00:00+01:00	2600750000	11929	1186286	0	40	2,19165E+11	87569	102451	16388	18269	17201609659	3343786530	4,95548E+11"
"2019-03-28T20:00:00+01:00	1703683333	2474	1062621	0	36	2,19165E+11	42769	49288	7964	8731	17201295086	2779722547	4,95548E+11"
"2019-03-28T21:00:00+01:00	1460533333	1638	1070762	0	36	2,19165E+11	36164	43451	6966	7775	17201015466	2639458030	4,95548E+11"
"2019-03-28T22:00:00+01:00	1564600000	9762	1213781	0	40	2,19165E+11	44492	55074	8348	9423	17200997990	2854171443	4,95548E+11"
"2019-03-28T23:00:00+01:00	2274133333	40123	1221290	2	37	2,19165E+11	60876	73608	10635	11989	17200997990	3140467643	4,95548E+11"
"2019-03-29T00:00:00+01:00	3971316666	21695470	17428172	255	231	1,96241E+11	68966	65177	9796	10365	17200019319	8105492480	4,95572E+11"
"2019-03-29T01:00:00+01:00	3380400000	690141	1349546	40	38	2,19437E+11	81920	72686	9211	10209	17199792128	4265816883	4,95593E+11"
"2019-03-29T02:00:00+01:00	1403433333	210500	1345382	9	36	2,19375E+11	284808	49971	9673	10171	17200071748	3675992883	4,95593E+11"
"2019-03-29T03:00:00+01:00	1574883333	555281	2516087	16	49	2,19418E+11	32802	39150	6130	7089	17200788275	3146182382	4,95593E+11"
"2019-03-29T04:00:00+01:00	1422866666	33160	975906	1	34	2,19414E+11	36471	44151	6794	7796	17201801898	2499036228	4,95593E+11"
"2019-03-29T05:00:00+01:00	1629966666	9847	963174	0	34	2,19414E+11	48588	56490	8821	9952	17201679564	2602233582	4,95593E+11"
"2019-03-29T06:00:00+01:00	1615666666	32204	930918	1	32	2,19414E+11	47957	60689	8868	10015	17200840704	2633725815	4,95593E+11"
"2019-03-29T07:00:00+01:00	2040266666	67003	907110	3	33	2,19414E+11	58914	73181	10840	12459	17200910609	2688111957	4,95593E+11"
"2019-03-29T08:00:00+01:00	3823883333	240401	967697	13	34	2,19414E+11	129587	245009	23471	27753	17200805751	3653046545	4,95593E+11"
"2019-03-29T09:00:00+01:00	3802216666	163225	1327411	8	39	2,19339E+11	235895	135082	20411	22450	17200613512	3667394560	4,95593E+11"
"2019-03-29T10:00:00+01:00	3277183333	62225	1245132	2	34	2,19309E+11	85538	131157	15515	17579	17200700893	3418252902	4,95593E+11"
"2019-03-29T11:00:00+01:00	2582150000	116548	1305002	4	35	2,19309E+11	71065	135987	13409	15174	17200840704	3037445051	4,95593E+11"
"2019-03-29T12:00:00+01:00	4089466666	248439	1518318	3	39	2,19272E+11	120763	141038	21362	23139	17201155276	3409759436	4,95593E+11"
"2019-03-29T13:00:00+01:00	3460950000	35771	1237469	1	32	2,19204E+11	97382	115302	17156	19386	17200893132	3569999325	4,95593E+11"
"2019-03-29T14:00:00+01:00	4026666666	159419	1150685	8	34	2,19204E+11	148821	355481	27091	31481	17200893132	3355128627	4,95593E+11"
"2019-03-29T15:00:00+01:00	2440550000	19507	1099246	0	34	2,19118E+11	67157	78609	12126	13255	17200840704	3200638429	4,95627E+11"
"2019-03-29T16:00:00+01:00	3187183333	56524	1289267	2	35	2,19099E+11	146670	187801	20589	24096	17200840704	3378109917	4,95593E+11"
"2019-03-29T17:00:00+01:00	2601566666	4539	1493930	0	39	2,19099E+11	88576	107264	16482	18544	17201487325	3109062792	4,95593E+11"
"2019-03-29T18:00:00+01:00	3511200000	32153	1555592	1	42	2,19099E+11	109755	132352	19482	21752	17201085371	3386743193	4,95593E+11"
"2019-03-29T19:00:00+01:00	3040366666	184217	1316573	10	41	2,19024E+11	102656	123477	18506	21028	17201207705	3194906214	4,95593E+11"
"2019-03-29T20:00:00+01:00	2281100000	9506	1231667	0	39	2,18994E+11	76202	86835	13579	15247	17201592183	3180575675	4,95593E+11"
"2019-03-29T21:00:00+01:00	2001300000	18005	1165704	0	37	2,18994E+11	72704	84821	13330	15083	17201749469	2822679210	4,95593E+11"
"2019-03-29T22:00:00+01:00	3036516666	8004	1021542	0	33	2,18994E+11	108851	122760	19767	21395	17201662088	3180540723	4,95593E+11"
"2019-03-29T23:00:00+01:00	3016983333	41284	1194120	2	38	2,1891E+11	102894	121873	17897	20261	17201714517	3283580791	4,95593E+11"
"2019-03-30T00:00:00+01:00	4735800000	34485691	18901384	358	258	1,87513E+11	98167	107127	15676	16913	17199896985	9359676757	4,95649E+11"
"2019-03-30T01:00:00+01:00	3302033333	1240780	1133687	57	34	2,09573E+11	78984	513484	15253	20931	17200263987	4343131886	4,95753E+11"
"2019-03-30T02:00:00+01:00	3105766666	384921	939929	20	32	2,09573E+11	98833	118664	17304	19052	17200805751	4323051656	4,95823E+11"
"2019-03-30T03:00:00+01:00	3202400000	434739	2747118	24	47	2,095E+11	744891	153873	27030	29363	17200945561	4334585992	4,95873E+11"
"2019-03-30T04:00:00+01:00	2336883333	181367	1098205	9	37	2,09556E+11	90692	106990	16539	18463	17201277610	3381010978	4,95873E+11"
"2019-03-30T05:00:00+01:00	1843150000	11639	1098513	0	39	2,09556E+11	72686	82414	13595	14865	17201382468	2776821486	4,95873E+11"
"2019-03-30T06:00:00+01:00	3049433333	33706	905472	1	31	2,09556E+11	102553	123033	18409	20830	17201487325	3080384238	4,95873E+11"
"2019-03-30T07:00:00+01:00	2570866666	16452	800870	0	29	2,09556E+11	100283	123921	18715	21343	17201994137	2736713454	4,95873E+11"
"2019-03-30T08:00:00+01:00	2301416666	18909	1032516	1	37	2,09556E+11	83797	100078	15474	17244	17201941708	2854136490	4,95873E+11"
"2019-03-30T09:00:00+01:00	1810633333	11315	1195110	0	39	2,09556E+11	57139	67857	10735	11751	17201242658	2774007808	4,95873E+11"
"2019-03-30T10:00:00+01:00	2909516666	9301	766839	0	28	2,09511E+11	106086	126634	19581	22165	17201469849	3051810542	4,95873E+11"
"2019-03-30T11:00:00+01:00	2527933333	8942	803498	0	29	2,09451E+11	102400	123579	18999	21658	17200263987	2642236757	4,95873E+11"
"2019-03-30T12:00:00+01:00	2508933333	108851	1238647	1	37	2,09451E+11	81339	97877	14829	16794	17199862033	3106249113	4,95873E+11"
"2019-03-30T13:00:00+01:00	1915133333	21657	1132544	1	35	2,09451E+11	69870	85333	13611	15290	17199460078	3151914598	4,95891E+11"
"2019-03-30T14:00:00+01:00	2997466666	25548	951483	1	32	2,09451E+11	97809	116172	18000	20681	17200735846	3507067289	4,9604E+11"
"2019-03-30T15:00:00+01:00	2580816666	6434	892228	0	31	2,09432E+11	88780	108066	16010	17972	17201015466	2940049817	4,96867E+11"
"2019-03-30T16:00:00+01:00	1992566666	7458	1260561	0	42	2,09346E+11	83473	98577	15543	17091	17201382468	3025928192	4,97015E+11"
"2019-03-30T17:00:00+01:00	1689733333	7543	964130	0	33	2,09346E+11	68369	79786	12982	14586	17201836851	2862769766	4,97576E+11"
"2019-03-30T18:00:00+01:00	2901383333	30941	971229	1	34	2,09346E+11	88115	104209	15895	17907	17201609659	3040311159	4,97631E+11"
"2019-03-30T19:00:00+01:00	2571183333	7441	1020791	0	35	2,09346E+11	88866	107810	16574	18689	17201434897	3083285299	4,97887E+11"
"2019-03-30T20:00:00+01:00	1997800000	7970	1147016	0	37	2,09346E+11	82005	98116	15764	17419	17201854327	2877065352	4,97887E+11"
"2019-03-30T21:00:00+01:00	1798883333	14865	1047410	0	36	2,09346E+11	61457	71816	11488	12779	17201906756	2931451494	4,96879E+11"
"2019-03-30T22:00:00+01:00	2460033333	18500	1014732	0	34	2,09346E+11	94327	114312	17785	20131	17201871803	3045990946	4,95873E+11"
"2019-03-30T23:00:00+01:00	2961566666	12731	1069977	0	36	2,09245E+11	105028	121582	18154	20120	17201749469	3086116454	4,95873E+11"
"2019-03-31T00:00:00+01:00	4046250000	23096149	16022784	284	224	1,86121E+11	100608	111462	16253	18139	17200124177	8165785600	4,95877E+11"
"2019-03-31T01:00:00+01:00	2868316666	575488	1149969	32	34	2,09538E+11	75042	80930	13037	14532	17200124177	4503529062	4,95915E+11"
"2019-03-31T03:00:00+02:00	4536983333	926020	2143658	34	53	2,09493E+11	181094	197188	28891	32471	17200753322	4620934621	4,95915E+11"
"2019-03-31T04:00:00+02:00	1911566666	77380	1042329	3	36	2,09478E+11	81015	94907	14859	16449	17201242658	3197912132	4,95915E+11"
"2019-03-31T05:00:00+02:00	1720033333	9710	952610	0	32	2,09478E+11	74513	85333	13704	15695	17201067895	2928602862	4,95915E+11"
"2019-03-31T06:00:00+02:00	663233333	648	145868	0	7	2,09478E+11	17442	18722	3806	3667	17200893132	1685935445	4,95915E+11"
"2019-03-31T07:00:00+02:00	4185200000	81117	743321	4	27	2,09478E+11	178773	213981	31723	36233	17200788275	3896438510	4,95915E+11"
"2019-03-31T08:00:00+02:00	2063633333	39338	2469512	0	47	2,09449E+11	397568	105113	18693	19918	17200840704	3169058816	4,95915E+11"
"2019-03-31T09:00:00+02:00	1869933333	7492	1052245	0	35	2,09549E+11	77465	93098	14310	16071	17200840704	3352349900	4,95915E+11"
"2019-03-31T10:00:00+02:00	536766666	211626	643259	2	18	2,09549E+11	17868	61952	4178	4110	17200910609	2052430233	4,95915E+11"
"2019-03-31T11:00:00+02:00	3957333333	27306	931805	1	33	2,09549E+11	160750	190566	28324	32358	17200840704	3472691473	4,95915E+11"
"2019-03-31T12:00:00+02:00	2181883333	22579	936652	0	32	2,09549E+11	88149	105659	16060	17859	17200858180	3160582826	4,95915E+11"
"2019-03-31T13:00:00+02:00	1824483333	5802	1094212	0	38	2,09549E+11	75690	91136	14079	16105	17200997990	2925701802	4,95915E+11"
"2019-03-31T14:00:00+02:00	585283333	3157	301585	0	13	2,09549E+11	22203	22528	4744	4879	17201766946	2046785399	4,95918E+11"
"2019-03-31T15:00:00+02:00	4508466666	18432	982630	0	33	2,09456E+11	163925	200499	29499	33461	17200630988	3363744426	4,95915E+11"
"2019-03-31T16:00:00+02:00	2168466666	9386	1080490	0	37	2,09444E+11	85794	100676	15921	18101	17198638694	2934335078	4,95915E+11"
"2019-03-31T17:00:00+02:00	1729616666	4573	944861	0	32	2,09444E+11	77465	90948	14335	16001	17197992072	2908644966	4,95915E+11"
"2019-03-31T18:00:00+02:00	725650000	580	251613	0	11	2,09444E+11	24900	26572	5160	5326	17198079453	2350260770	4,95915E+11"
"2019-03-31T19:00:00+02:00	3639850000	26214	862361	1	30	2,09353E+11	159453	200669	28913	32841	17197747404	3117608686	4,95915E+11"
"2019-03-31T20:00:00+02:00	2352133333	35191	992358	0	34	2,09339E+11	82363	100659	15413	17896	17198324121	3074686976	4,95915E+11"
"2019-03-31T21:00:00+02:00	1960966666	12356	1057501	0	36	2,09339E+11	80093	92689	14613	16282	17198988219	3060356437	4,95915E+11"
"2019-03-31T22:00:00+02:00	832700000	4573	437094	0	18	2,09339E+11	31556	34662	6339	6799	17201364992	2401815756	4,95915E+11"
"2019-03-31T23:00:00+02:00	4686333333	40704	1150105	1	37	2,09281E+11	189371	733952	31335	40786	17200840704	3658726331	4,95915E+11"
"2019-04-01T00:00:00+02:00	4381500000	21881412	14595532	228	210	1,92779E+11	85009	105352	14389	16458	17199495031	7684663978	4,95991E+11"
