Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-11T10:00:00+02:00;7230800000;1,68E+11;700624;5978840;35;22
2019-07-11T11:00:00+02:00;6848616666;1,68E+11;561510;1415526;35;19
2019-07-11T12:00:00+02:00;6822366666;1,72E+11;2533546;1500706;33;16
2019-07-11T13:00:00+02:00;7163266666;1,73E+11;513475;7024466;37;106
2019-07-11T14:00:00+02:00;7441533333;1,72E+11;1852586;15049489;40;37
2019-07-11T15:00:00+02:00;8016583333;1,72E+11;12296413;7213875;28;25
2019-07-11T16:00:00+02:00;8787383333;1,71E+11;1085730;2715750;23;30
2019-07-11T17:00:00+02:00;7012900000;1,72E+11;851742;2384531;23;7
2019-07-11T18:00:00+02:00;6312466666;1,72E+11;621429;7429588;26;9
2019-07-11T19:00:00+02:00;5675216666;1,72E+11;362274;832409;19;7
2019-07-11T20:00:00+02:00;6295783333;1,72E+11;617898;1216631;19;7
2019-07-11T21:00:00+02:00;5793416666;1,72E+11;429515;15407757;18;6
2019-07-11T22:00:00+02:00;8843650000;1,72E+11;476819;3770992;19;41
2019-07-11T23:00:00+02:00;6419716666;1,72E+11;348350;1774713;27;38
2019-07-12T00:00:00+02:00;6627566666;1,72E+11;346606;1013026;28;40
2019-07-12T01:00:00+02:00;6228433333;1,72E+11;607675;21449011;18;35
2019-07-12T02:00:00+02:00;7486800000;1,72E+11;4624520;24025924;20;27
2019-07-12T03:00:00+02:00;6760933333;1,72E+11;548027;16986094;21;49
2019-07-12T04:00:00+02:00;7172683333;1,72E+11;345309;6274884;21;48
2019-07-12T05:00:00+02:00;7821166666;1,72E+11;265608;1608294;14;2
2019-07-12T06:00:00+02:00;5894600000;1,72E+11;372582;840345;20;180
2019-07-12T07:00:00+02:00;5982033333;1,72E+11;437994;1150819;24;14
2019-07-12T08:00:00+02:00;7805800000;1,71E+11;772113;13790416;21;7
2019-07-12T09:00:00+02:00;10503766666;1,65E+11;930474;13756842;36;15
2019-07-12T10:00:00+02:00;11489616666;1,65E+11;1341320;32856644;40;9
2019-07-12T11:00:00+02:00;10451416666;1,64E+11;1001693;18872541;33;12
2019-07-12T12:00:00+02:00;9390066666;1,60E+11;749431;12684305;30;13
2019-07-12T13:00:00+02:00;7647033333;1,58E+11;530500;5444608;17;5
2019-07-12T14:00:00+02:00;6993433333;1,58E+11;2031667;8964983;30;23
2019-07-12T15:00:00+02:00;6443666666;1,50E+11;853469;14363545;23;13
2019-07-12T16:00:00+02:00;6244950000;1,50E+11;433920;1843012;23;67
2019-07-12T17:00:00+02:00;6890550000;1,50E+11;474811;6100514;21;80
2019-07-12T18:00:00+02:00;5659483333;1,50E+11;380569;830668;32;18
2019-07-12T19:00:00+02:00;5437983333;1,50E+11;320785;1830382;29;12
2019-07-12T20:00:00+02:00;6245283333;1,50E+11;269312;974387;16;77
2019-07-12T21:00:00+02:00;5691483333;1,50E+11;321689;6209433;14;15
2019-07-12T22:00:00+02:00;8048933333;1,50E+11;284006;857685;24;122
2019-07-12T23:00:00+02:00;5438300000;1,50E+11;270438;1031987;15;49
2019-07-13T00:00:00+02:00;5730066666;1,50E+11;240571;1285307;19;39
2019-07-13T01:00:00+02:00;6006283333;1,50E+11;492509;17638673;19;42
