Time;CPU_usage;ANB_read;ANB_write;AN_read;AN_write;Free_disk;B_rec;B_trans;P_rec;P_trans;H_memory;G_memory;C_storage
2019-03-27T22:00:00+01:00;208733333;17;5222;0;0;74885128192;279569;1694873;5933;6298;17172284484;680980206;1,22E+11
2019-03-27T23:00:00+01:00;149700000;119;5751;0;0;74885128192;230058;1048746;5020;5181;17087716829;752650376;1,22E+11
2019-03-28T00:00:00+01:00;114133333;0;4027;0;0;74885128192;113117;92091;2764;2722;17061991765;500432896;1,22E+11
2019-03-28T01:00:00+01:00;81133333;0;3686;0;0;74885128192;64972;73420;1447;1434;17063721915;374411537;1,22E+11
2019-03-28T02:00:00+01:00;66466666;1348;14421;0;0;74885128192;121412;105984;2636;2518;17064228727;342884352;1,22E+11
2019-03-28T03:00:00+01:00;60233333;0;3310;0;0;74885128192;89924;49766;2302;2275;17064438442;225373934;1,22E+11
2019-03-28T04:00:00+01:00;63533333;0;3208;0;0;74885128192;115643;46677;3414;3389;17059038276;331419921;1,22E+11
2019-03-28T05:00:00+01:00;89566666;0;3089;0;0;74885128192;144298;61064;4378;4359;17053515776;299892736;1,22E+11
2019-03-28T06:00:00+01:00;69766666;99584;10547;4;0;74885128192;109806;53521;2382;2329;17060139281;371545429;1,22E+11
2019-03-28T07:00:00+01:00;121100000;0;3720;0;0;74885128192;130355;68454;3190;3141;17062620910;408804829;1,22E+11
2019-03-28T08:00:00+01:00;235133333;0;6502;0;0;74885128192;470084;489028;8674;8557;17063285009;514798387;1,22E+11
2019-03-28T09:00:00+01:00;212400000;1467;5324;0;0;74885128192;258099;235502;5400;5366;17154109166;686747374;1,22E+11
2019-03-28T10:00:00+01:00;355033333;85;7202;0;0;74885128192;614075;592793;12380;12109;17168160085;746865732;1,22E+11
2019-03-28T11:00:00+01:00;289766666;0;8465;0;0;74885128192;517734;457113;9683;9576;17150858581;718222131;1,22E+11
2019-03-28T12:00:00+01:00;257133333;0;8806;0;0;74885128192;470272;535978;8576;8269;17147852663;557842432;1,22E+11
2019-03-28T13:00:00+01:00;270700000;0;7936;0;0;74885128192;691746;851319;12875;12737;17139935914;575039078;1,22E+11
2019-03-28T14:00:00+01:00;433133333;0;15650;0;0;74885128192;846540;470135;13734;13483;17155192695;729686562;1,22E+11
2019-03-28T15:00:00+01:00;286833333;68;9915;0;0;74885128192;550656;1488298;11005;11065;17163231778;698229282;1,22E+11
2019-03-28T16:00:00+01:00;441883333;0;15138;0;0;74885128192;571136;1094468;11215;11175;17166657126;944557260;1,22E+11
2019-03-28T17:00:00+01:00;367866666;34;77056;0;0;74885128192;688810;809454;12830;12671;17157115084;680962730;1,22E+11
2019-03-28T18:00:00+01:00;255666666;0;7884;0;0;74885128192;478993;325973;9639;9440;17059213038;486189738;1,22E+11
2019-03-28T19:00:00+01:00;253833333;0;5990;0;0;74822350165;363298;289075;7128;6898;17058321749;758277734;1,22E+11
2019-03-28T20:00:00+01:00;352466666;0;15257;0;0;74816643072;583048;1098325;11472;11548;17055088640;815564936;1,22E+11
2019-03-28T21:00:00+01:00;263366666;0;28142;0;0;74816643072;469162;777420;9329;9108;17058112034;761161318;1,22E+11
2019-03-28T22:00:00+01:00;375933333;0;14899;0;0;74787650560;527906;1549653;11494;11699;17173665109;809885149;1,22E+11
2019-03-28T23:00:00+01:00;158133333;0;7458;0;0;74795683840;306534;141004;6141;6154;17175604974;477556462;1,22E+11
2019-03-29T00:00:00+01:00;101666666;204;7901;0;0;74795683840;123596;69461;2399;2320;17174626304;380143752;1,22E+11
2019-03-29T01:00:00+01:00;84066666;0;3157;0;0;74795683840;126156;60979;2277;2209;17174538922;365813213;1,22E+11
2019-03-29T02:00:00+01:00;58766666;0;2918;0;0;74795683840;91921;32699;2298;2287;17174521446;405938722;1,22E+11
2019-03-29T03:00:00+01:00;56933333;0;3242;0;0;74795683840;73506;27255;1766;1749;17175010781;340018244;1,22E+11
2019-03-29T04:00:00+01:00;76000000;0;7509;0;0;74795683840;96017;66184;2634;2575;17174521446;337152136;1,22E+11
2019-03-29T05:00:00+01:00;79300000;0;4010;0;0;74795683840;73369;35840;2414;2351;17174241826;383009860;1,22E+11
2019-03-29T06:00:00+01:00;116333333;0;6587;0;0;74795683840;86272;81988;2613;2559;17175063210;437465907;1,23E+11
2019-03-29T07:00:00+01:00;154100000;0;5956;0;0;74795683840;312678;285747;6214;6104;17174923400;511967232;1,23E+11
2019-03-29T08:00:00+01:00;352833333;0;8857;0;0;74795683840;754056;577518;13545;13040;17175185544;721105715;1,23E+11
2019-03-29T09:00:00+01:00;264100000;56917;7560;0;0;74795683840;356454;973806;8536;8815;17175639927;643755758;1,23E+11
2019-03-29T10:00:00+01:00;287933333;0;9301;0;0;74795683840;477764;522666;9113;8975;17174783590;635192388;1,23E+11
2019-03-29T11:00:00+01:00;269600000;0;6621;0;0;74791900501;601292;542139;10738;10464;17174975829;841394858;1,23E+11
2019-03-29T12:00:00+01:00;210933333;0;5956;0;0;74810380288;317235;277845;5659;5423;17175517593;423135368;1,23E+11
2019-03-29T13:00:00+01:00;272900000;136;6604;0;0;74810380288;446924;705672;8374;8107;17175430212;861405184;1,23E+11
2019-03-29T14:00:00+01:00;533966666;0;10496;0;0;74810380288;798293;936294;15676;15404;17175342830;895798476;1,23E+11
2019-03-29T15:00:00+01:00;285733333;187;7031;0;0;74810380288;517802;440337;9459;9213;17175325354;672434312;1,23E+11
2019-03-29T16:00:00+01:00;386200000;0;7304;0;0;74810380288;619298;998195;11287;10951;17174731161;804187886;1,23E+11
2019-03-29T17:00:00+01:00;242100000;0;5410;0;0;74810380288;476484;373486;8431;8192;17174434065;672451788;1,23E+11
2019-03-29T18:00:00+01:00;188933333;17;5802;0;0;74810380288;249753;433902;4982;5092;17173315584;701130342;1,23E+11
2019-03-29T19:00:00+01:00;225233333;0;7543;0;0;74810380288;343739;154368;6483;6456;17172913629;632361233;1,23E+11
2019-03-29T20:00:00+01:00;185633333;0;6673;0;0;74810380288;237824;372872;5080;5048;17173280631;715338547;1,23E+11
2019-03-29T21:00:00+01:00;166566666;0;10530;0;0;74810380288;389751;515310;6562;6482;17173018487;680997683;1,23E+11
2019-03-29T22:00:00+01:00;308833333;0;16401;0;0;74810380288;420078;172817;7820;7468;17172913629;758347639;1,23E+11
2019-03-29T23:00:00+01:00;115233333;4744;5324;0;0;74763334041;133751;327458;3241;3364;17173368012;646534485;1,23E+11
2019-03-30T00:00:00+01:00;107533333;0;7219;0;0;74734448640;145237;149998;2956;2949;17172529152;540645785;1,23E+11
2019-03-30T01:00:00+01:00;77466666;0;2969;0;0;74734448640;116718;54442;2841;2829;17172529152;486189738;1,23E+11
2019-03-30T02:00:00+01:00;61000000;0;2833;0;0;74734448640;65894;63300;1754;1909;17172406818;437430954;1,23E+11
2019-03-30T03:00:00+01:00;1532550000;25548;28023;2;2;74734448640;40762965;14234077;127785;54446;17172406818;11756249634;1,23E+11
2019-03-30T04:00:00+01:00;1477283333;47155;9335;2;0;74734448640;50077781;7572633;140500;58645;17172092245;11865056870;1,23E+11
2019-03-30T05:00:00+01:00;1561966666;106342;13687;2;1;74734448640;45050129;14436778;133324;55218;17172441770;11103441169;1,23E+11
2019-03-30T06:00:00+01:00;1028916666;304896;11980;33;0;74797026918;11920913;1596945;55706;37847;17173123345;4950100104;1,23E+11
2019-03-30T07:00:00+01:00;1047300000;68522;8413;0;0;74845631761;15349282;4920132;60941;35450;17173927253;4234394555;1,23E+11
2019-03-30T08:00:00+01:00;951916666;41216;8686;1;0;74847531008;13174545;4751616;58779;34637;17174696209;6988846421;1,23E+11
2019-03-30T09:00:00+01:00;869050000;8174;7219;0;0;74847531008;4056285;4155426;43782;35868;17174975829;2444842325;1,23E+11
2019-03-30T10:00:00+01:00;1663650000;171997;22408;5;0;74847531008;30932002;7541981;107101;55152;17172896153;9623044096;1,23E+11
2019-03-30T11:00:00+01:00;1092400000;16162;12458;1;0;74847531008;2224776;2084232;41227;38146;17173420441;1582982758;1,23E+11
2019-03-30T12:00:00+01:00;1299866666;13636;9984;3;0;74847531008;18450449;3700377;75964;45315;17173158297;5906506274;1,23E+11
2019-03-30T13:00:00+01:00;1508333333;18739;10342;3;0;74847531008;43328221;10804548;132505;58837;17172983534;11086227046;1,23E+11
2019-03-30T14:00:00+01:00;1071466666;4659;12100;0;0;74821298176;4028603;3071266;45638;41613;17173560251;2049651507;1,23E+11
2019-03-30T15:00:00+01:00;1043916666;10291;19575;1;0;74742599680;14729079;3653307;62039;37660;17173315584;5511332932;1,23E+11
2019-03-30T16:00:00+01:00;401966666;9796;15360;1;0;74742599680;1173486;522001;15772;15764;17172861201;660969881;1,23E+11
2019-03-30T17:00:00+01:00;434966666;887;13721;0;0;74742599680;976179;780458;14384;13896;17172284484;801321779;1,23E+11
2019-03-30T18:00:00+01:00;334866666;580;9830;0;0;74742599680;597435;941875;9901;9861;17171428147;681015159;1,23E+11
2019-03-30T19:00:00+01:00;334133333;6451;9216;0;0;74705872281;566715;276650;8678;8697;17172179626;752632900;1,23E+11
2019-03-30T20:00:00+01:00;239533333;34;6809;0;0;74637664256;377326;272435;6459;6561;17172494199;718222131;1,23E+11
2019-03-30T21:00:00+01:00;265200000;290;8806;0;0;74637664256;685755;374937;8864;8664;17172511675;706810129;1,23E+11
2019-03-30T22:00:00+01:00;242833333;256;6024;0;0;74637664256;749875;657493;6735;6009;17172494199;752580471;1,23E+11
2019-03-30T23:00:00+01:00;117433333;0;4556;0;0;74637664256;168123;94225;3292;3373;17172336913;566440755;1,23E+11
2019-03-31T00:00:00+01:00;110100000;1672;4164;0;0;74637664256;197188;100795;4232;4146;17171760196;583637401;1,23E+11
2019-03-31T01:00:00+01:00;77466666;0;3788;0;0;74637664256;100027;47718;2577;2560;17172336913;532047462;1,23E+11
2019-03-31T03:00:00+02:00;78200000;115950;8686;10;0;74637664256;86254;60620;2071;2039;17171463099;520583031;1,23E+11
2019-03-31T04:00:00+02:00;68666666;477;175906;0;0;74637664256;72669;36334;1692;1695;17171480576;397322922;1,23E+11
2019-03-31T05:00:00+02:00;41900000;0;2150;0;0;74637664256;41642;25531;816;793;17171480576;440332014;1,23E+11
2019-03-31T06:00:00+02:00;65000000;145510;21162;33;0;74637664256;78438;35225;2279;2251;17172668962;534843665;1,23E+11
2019-03-31T07:00:00+02:00;38600000;0;2201;0;0;74637664256;76424;45619;1858;1836;17173577728;285562197;1,23E+11
2019-03-31T08:00:00+02:00;76000000;0;3549;0;0;74637664256;151176;63385;3095;3054;17173560251;489055846;1,23E+11
2019-03-31T09:00:00+02:00;181233333;0;5529;0;0;74637664256;245981;798208;4404;4769;17174399112;701060437;1,23E+11
2019-03-31T10:00:00+02:00;349900000;204;25856;0;0;74655535240;681591;434295;11532;11603;17175150592;809885149;1,23E+11
2019-03-31T11:00:00+02:00;441933333;290;13124;0;0;74645804168;1076940;648686;14798;14780;17174836019;849923276;1,23E+11
2019-03-31T12:00:00+02:00;433850000;68;76902;0;0;74562522658;746035;1269282;11664;12122;17172319436;984542958;1,23E+11
2019-03-31T13:00:00+02:00;341466666;0;10052;0;0;74618417152;666999;2715972;11247;12089;17166622173;606513834;1,23E+11
2019-03-31T14:00:00+02:00;446700000;853;15189;0;0;74618417152;1127816;568627;16901;16607;17170239761;764062378;1,23E+11
2019-03-31T15:00:00+02:00;632966666;273;24558;0;0;74595588846;1651456;617676;24507;24796;17170432000;761248699;1,23E+11
2019-03-31T16:00:00+02:00;489600000;153;13482;0;0;74513055744;1082521;508484;17004;16517;17169068851;821367057;1,23E+11
2019-03-31T17:00:00+02:00;499500000;0;15667;0;0;74513055744;1149764;693742;17078;16997;17173105868;749749316;1,23E+11
2019-03-31T18:00:00+02:00;574666666;0;25804;0;0;74485602304;1152529;1900936;18430;19029;17173333060;953068202;1,23E+11
2019-03-31T19:00:00+02:00;474566666;17;14353;0;0;74403241984;1078988;2038016;16164;16574;17173280631;984508006;1,23E+11
2019-03-31T20:00:00+02:00;515633333;477;15530;0;0;74403241984;1142613;2594713;16598;16788;17173035963;1104779673;1,23E+11
2019-03-31T21:00:00+02:00;685766666;819;18363;0;0;74403241984;1497634;931788;22737;22912;17172494199;958835370;1,23E+11
2019-03-31T22:00:00+02:00;769000000;0;22016;0;0;74319106867;1626402;872192;23568;24109;17172529152;1001809510;1,23E+11
2019-03-31T23:00:00+02:00;404166666;102;11315;0;0;74297130598;658005;344388;10085;10301;17172511675;735453730;1,23E+11
2019-04-01T00:00:00+02:00;139433333;136;4573;0;0;74241523712;184832;276701;3631;3643;17172179626;701077913;1,23E+11
