Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-06-08T13:00:00+02:00;16074250000;2,35388E+11;26064479;32787160;12;4
2019-06-08T14:00:00+02:00;16147683333;2,35386E+11;35015031;35021107;14;5
2019-06-08T15:00:00+02:00;15296683333;2,35397E+11;28867896;28735887;13;30
2019-06-08T16:00:00+02:00;16505183333;2,35414E+11;27814246;27696008;12;4
2019-06-08T17:00:00+02:00;17248166666;2,35391E+11;26692625;26692215;8;3
2019-06-08T18:00:00+02:00;16817966666;2,35379E+11;24038877;24293444;9;6
2019-06-08T19:00:00+02:00;13342200000;2,35277E+11;26619409;26437580;12;10
2019-06-08T20:00:00+02:00;14733216666;2,35268E+11;27640490;27503445;10;5
2019-06-08T21:00:00+02:00;16400416666;2,3528E+11;26664857;29713937;7;5
2019-06-08T22:00:00+02:00;16345700000;2,35363E+11;26788232;26828612;7;5
2019-06-08T23:00:00+02:00;15824216666;2,35372E+11;26438860;26508748;10;7
2019-06-09T00:00:00+02:00;15648083333;2,35394E+11;21925188;22552968;11;13
2019-06-09T01:00:00+02:00;13096433333;2,35356E+11;13487308;34427682;13;11
2019-06-09T02:00:00+02:00;11557983333;2,35455E+11;7214327;31329209;9;20
2019-06-09T03:00:00+02:00;10884350000;2,35551E+11;5563255;6785399;11;16
2019-06-09T04:00:00+02:00;10539600000;2,35562E+11;4573969;5445853;11;28
2019-06-09T05:00:00+02:00;10395016666;2,35518E+11;4337766;4257331;7;9
2019-06-09T06:00:00+02:00;10426333333;2,35373E+11;3741371;3636838;8;17
2019-06-09T07:00:00+02:00;10240783333;2,35124E+11;3892292;3734852;8;6
2019-06-09T08:00:00+02:00;10840366666;2,35122E+11;4760917;4661777;5;7
2019-06-09T09:00:00+02:00;12350550000;2,35191E+11;8817056;8727499;10;8
2019-06-09T10:00:00+02:00;15905433333;2,35228E+11;14235511;16511044;10;13
2019-06-09T11:00:00+02:00;16899483333;2,3524E+11;17492684;22004992;8;4
2019-06-09T12:00:00+02:00;17555100000;2,35241E+11;18825608;19167624;11;11
2019-06-09T13:00:00+02:00;17617200000;2,3478E+11;27215767;28364314;10;7
2019-06-09T14:00:00+02:00;18035900000;2,29184E+11;28040712;28238101;7;5
2019-06-09T15:00:00+02:00;16020466666;2,29199E+11;29877282;29820108;9;8
2019-06-09T16:00:00+02:00;16835033333;2,29277E+11;33577948;33425337;11;10
2019-06-09T17:00:00+02:00;17868866666;2,29392E+11;38437188;38894967;10;4
2019-06-09T18:00:00+02:00;16210300000;2,29404E+11;29904827;29817736;7;26
2019-06-09T19:00:00+02:00;15388200000;2,29391E+11;29442950;29331317;8;6
2019-06-09T20:00:00+02:00;14998250000;2,2944E+11;31946001;31820919;9;4
2019-06-09T21:00:00+02:00;14123333333;2,29506E+11;34086311;36621506;11;5
2019-06-09T22:00:00+02:00;15879766666;2,29465E+11;33975193;33818419;10;5
2019-06-09T23:00:00+02:00;12764050000;2,29442E+11;24842342;24843178;7;6
2019-06-10T00:00:00+02:00;12355500000;2,29472E+11;15595349;15825169;11;12
2019-06-10T01:00:00+02:00;11086233333;2,2931E+11;9981387;32540336;8;6
2019-06-10T02:00:00+02:00;10866300000;2,29254E+11;6971596;31882786;11;16
2019-06-10T03:00:00+02:00;9408083333;2,29258E+11;3132416;13248136;9;17
2019-06-10T04:00:00+02:00;10655516666;2,29252E+11;1732122;2263265;12;34
2019-06-10T05:00:00+02:00;9492583333;2,2923E+11;1890440;1777971;8;3
2019-06-10T06:00:00+02:00;9524283333;2,29265E+11;1808436;1675559;7;9
2019-06-10T07:00:00+02:00;9529883333;2,2927E+11;2546858;2360456;10;3
2019-06-10T08:00:00+02:00;10392700000;2,29355E+11;6775966;6753580;9;11
2019-06-10T09:00:00+02:00;11476200000;2,29365E+11;10597154;11058653;8;4
2019-06-10T10:00:00+02:00;14811516666;2,29375E+11;15379809;21878731;13;7
2019-06-10T11:00:00+02:00;16096833333;2,29398E+11;18524552;18877252;9;4
2019-06-10T12:00:00+02:00;15729433333;2,29487E+11;23453522;24572962;11;2
2019-06-10T13:00:00+02:00;16147900000;2,29448E+11;29252898;29325243;11;4
2019-06-10T14:00:00+02:00;16440350000;2,29472E+11;30544507;30368873;10;3
2019-06-10T15:00:00+02:00;16479800000;2,29475E+11;24703385;24598067;9;2
2019-06-10T16:00:00+02:00;16553416666;2,29483E+11;25229624;25153518;12;3
2019-06-10T17:00:00+02:00;16272833333;2,29455E+11;26798309;26730919;9;4
2019-06-10T18:00:00+02:00;15928266666;2,29464E+11;24964505;24894668;12;7
2019-06-10T19:00:00+02:00;15306883333;2,29446E+11;29348573;29245047;10;5
2019-06-10T20:00:00+02:00;14905533333;2,29418E+11;36223078;37234483;9;3
2019-06-10T21:00:00+02:00;15426516666;2,29424E+11;33627818;35404134;10;3
2019-06-10T22:00:00+02:00;16793100000;2,29455E+11;36430124;36499155;9;2
2019-06-10T23:00:00+02:00;15515233333;2,29405E+11;30197691;29982208;9;7
2019-06-11T00:00:00+02:00;14330600000;2,29469E+11;19020509;18929561;10;6
2019-06-11T01:00:00+02:00;10692366666;2,29475E+11;9233271;35636923;9;12
2019-06-11T02:00:00+02:00;10061116666;2,29451E+11;6554999;28959965;13;17
2019-06-11T03:00:00+02:00;9784483333;2,29472E+11;6533358;25046254;9;10
2019-06-11T04:00:00+02:00;8758166666;2,29421E+11;2900650;18972416;11;32
2019-06-11T05:00:00+02:00;10256366666;2,29489E+11;2640791;8856645;8;6
2019-06-11T06:00:00+02:00;10526833333;2,29527E+11;4455406;4333312;9;17
2019-06-11T07:00:00+02:00;11014783333;2,30656E+11;6832691;6749218;11;4
2019-06-11T08:00:00+02:00;15365666666;2,31764E+11;9878810;9949607;9;4
2019-06-11T09:00:00+02:00;17018366666;2,31071E+11;9039889;11992671;14;7
2019-06-11T10:00:00+02:00;15669983333;2,29638E+11;8743697;8940185;14;11
2019-06-11T11:00:00+02:00;15258933333;2,29669E+11;10413602;10668595;12;8
2019-06-11T12:00:00+02:00;14753133333;2,29694E+11;15979554;16144713;15;3
2019-06-11T13:00:00+02:00;16987216666;2,29703E+11;22677156;23475998;12;3
2019-06-11T14:00:00+02:00;15647166666;2,29724E+11;18980369;19023530;10;6
2019-06-11T15:00:00+02:00;15557650000;2,29751E+11;16043724;16318924;15;7
2019-06-11T16:00:00+02:00;15737633333;2,29746E+11;15213793;15368521;14;4
2019-06-11T17:00:00+02:00;15874750000;2,29754E+11;21008810;21514683;14;6
2019-06-11T18:00:00+02:00;14722266666;2,29763E+11;23665493;23598284;11;2
2019-06-11T19:00:00+02:00;12948233333;2,33553E+11;24625749;21094809;11;4
2019-06-11T20:00:00+02:00;16545950000;2,28511E+11;24813431;29804800;13;3
2019-06-11T21:00:00+02:00;18214216666;2,27409E+11;38214048;38560125;11;5
2019-06-11T22:00:00+02:00;17070750000;2,27344E+11;39098282;39257070;13;8
2019-06-11T23:00:00+02:00;14930283333;2,27304E+11;27991552;27813973;8;2
2019-06-12T00:00:00+02:00;12591433333;2,27299E+11;17086984;17757479;12;8
2019-06-12T01:00:00+02:00;11148300000;2,27283E+11;7240157;30598451;12;12
2019-06-12T02:00:00+02:00;11024516666;2,27366E+11;4259225;25289557;15;20
2019-06-12T03:00:00+02:00;10575983333;2,27388E+11;3508633;21582950;13;54
2019-06-12T04:00:00+02:00;11025616666;2,27449E+11;3561369;43608832;15;38
2019-06-12T05:00:00+02:00;10368666666;2,27423E+11;3238365;21734041;9;4
2019-06-12T06:00:00+02:00;9781216666;2,27515E+11;3841943;2551808;12;16
2019-06-12T07:00:00+02:00;10560133333;2,28297E+11;5196452;5115018;11;5
2019-06-12T08:00:00+02:00;15957133333;2,28445E+11;9318741;12942523;13;12
2019-06-12T09:00:00+02:00;16358116666;2,28576E+11;11333753;11869791;16;8
2019-06-12T10:00:00+02:00;16974166666;2,28723E+11;11191172;11449873;17;7
2019-06-12T11:00:00+02:00;16234783333;2,28918E+11;12797644;13251379;14;8
2019-06-12T12:00:00+02:00;17398500000;2,28925E+11;18812211;19352371;17;21
2019-06-12T13:00:00+02:00;17597483333;2,2893E+11;21575645;21240849;16;7
2019-06-12T14:00:00+02:00;16788583333;2,28955E+11;17562214;17805243;12;7
2019-06-12T15:00:00+02:00;14337500000;2,29093E+11;16593217;18714021;16;13
2019-06-12T16:00:00+02:00;16492744679;2,30024E+11;16469340;16653055;8;3
2019-06-12T17:00:00+02:00;14706750000;2,27902E+11;21934318;22040900;12;2
2019-06-12T18:00:00+02:00;14952766666;2,27969E+11;17093154;17141998;29;35
2019-06-12T19:00:00+02:00;13041966666;2,2978E+11;24316672;22518613;10;13
2019-06-12T20:00:00+02:00;18077816666;2,24225E+11;27243622;30392354;10;3
2019-06-12T21:00:00+02:00;17292233333;2,23882E+11;29155328;29086156;15;3
2019-06-12T22:00:00+02:00;16979500000;2,23928E+11;29257506;30567611;10;4
2019-06-12T23:00:00+02:00;15484700000;2,23945E+11;22959803;31562257;10;6
2019-06-13T00:00:00+02:00;12300966666;2,23954E+11;14531840;16067089;17;10
2019-06-13T01:00:00+02:00;11855483333;2,23936E+11;9841664;31896439;12;10
2019-06-13T02:00:00+02:00;11420683333;2,23918E+11;6225390;25726976;15;22
2019-06-13T03:00:00+02:00;9032783333;2,32596E+11;7533151;24403186;21;22
2019-06-13T04:00:00+02:00;9415933333;2,38999E+11;3194368;11728264;16;47
2019-06-13T05:00:00+02:00;10081766666;2,33105E+11;2059912;4692343;11;5
2019-06-13T06:00:00+02:00;9058866666;2,32765E+11;3656499;3548484;10;6
2019-06-13T07:00:00+02:00;9388133333;2,34752E+11;4770218;4697651;15;5
2019-06-13T08:00:00+02:00;10942783333;2,34806E+11;12161194;12338363;19;9
2019-06-13T09:00:00+02:00;14430550000;2,34451E+11;17174016;17155805;14;7
2019-06-13T10:00:00+02:00;13087750000;2,336E+11;15309124;16112042;23;28
2019-06-13T11:00:00+02:00;13626933333;2,34848E+11;14019345;13953536;17;14
2019-06-13T12:00:00+02:00;13478266666;2,34683E+11;17614028;17979409;20;20
2019-06-13T13:00:00+02:00;13888066666;2,32693E+11;16634658;16782916;14;10
2019-06-13T14:00:00+02:00;15028933333;2,32715E+11;12475750;12703692;15;9
2019-06-13T15:00:00+02:00;14934166666;2,3272E+11;15408708;15929924;18;7
2019-06-13T16:00:00+02:00;14239400000;2,32735E+11;16594773;16924928;14;3
2019-06-13T17:00:00+02:00;14498050000;2,3275E+11;11229508;22785092;14;8
2019-06-13T18:00:00+02:00;14743583333;2,32728E+11;16025429;16059118;11;2
2019-06-13T19:00:00+02:00;14856783333;2,32749E+11;17935274;18144119;11;2
2019-06-13T20:00:00+02:00;14125216666;2,32737E+11;23914791;23691975;11;2
2019-06-13T21:00:00+02:00;13837866666;2,32758E+11;25240354;25556258;11;5
2019-06-13T22:00:00+02:00;14665200000;2,32769E+11;26176904;26639018;12;10
2019-06-13T23:00:00+02:00;13357616666;2,32742E+11;22403020;28824507;9;6
2019-06-14T00:00:00+02:00;10805566666;2,32812E+11;14356974;14172866;12;12
2019-06-14T01:00:00+02:00;10520416666;2,32846E+11;9446587;30978065;11;8
2019-06-14T02:00:00+02:00;10203600000;2,32839E+11;8106973;37265561;16;15
2019-06-14T03:00:00+02:00;10294700000;2,32864E+11;6220817;30922325;13;14
2019-06-14T04:00:00+02:00;9007750000;2,3272E+11;4015971;8170183;17;46
2019-06-14T05:00:00+02:00;8702150000;2,32691E+11;3740040;4308992;8;4
2019-06-14T06:00:00+02:00;8838416666;2,32676E+11;3524943;3515815;9;9
2019-06-14T07:00:00+02:00;8763216666;2,32619E+11;6012980;5949925;13;3
2019-06-14T08:00:00+02:00;11739000000;2,32625E+11;12749312;13467153;16;80
2019-06-14T09:00:00+02:00;13358800000;2,32661E+11;14422323;14952567;13;4
2019-06-14T10:00:00+02:00;15013450000;2,32674E+11;16039509;16270506;19;33
2019-06-14T11:00:00+02:00;14046283333;2,3267E+11;16391697;16700654;14;5
2019-06-14T12:00:00+02:00;13806950000;2,32719E+11;20116514;20230604;16;6
2019-06-14T13:00:00+02:00;14079333333;2,32661E+11;20482884;21398340;11;4
2019-06-14T14:00:00+02:00;13144250000;2,32625E+11;21376194;23024498;19;6
2019-06-14T15:00:00+02:00;14721066666;2,32664E+11;20575385;24448614;17;8
2019-06-14T16:00:00+02:00;14737566666;2,32671E+11;22072524;22249966;14;6
