Time;CP_ usage;ANB_read;ANB_write;AN_read;AN_write;Free_disk;B_rec;B_trans;P_rec;P_trans;H_memory;G_memory;C_storage
2019-03-30T17:00:00+01:00;25066666;0;3584;0;0;1685336064;3003;18670;516;466;2142170862;99387528;28065147208
2019-03-30T18:00:00+01:00;25450000;0;3566;0;0;1685336064;2713;9540;412;313;2142240768;110065527;28065147208
2019-03-30T19:00:00+01:00;26216666;0;3805;0;0;1685336064;2628;10188;454;368;2142240768;93096072;28065147208
2019-03-30T20:00:00+01:00;24300000;0;3464;0;0;1685336064;1553;3805;299;213;2142223291;99142860;28065147208
2019-03-30T21:00:00+01:00;22383333;0;3686;0;0;1685336064;1877;3515;327;223;2142188339;96661230;28065147208
2019-03-30T22:00:00+01:00;24300000;0;3276;0;0;1685336064;2184;25446;428;1295;2142223291;109663573;28065147208
2019-03-30T23:00:00+01:00;74900000;0;2781;0;0;1685336064;20684;39253;4289;4915;2142433006;125706786;28065147208
2019-03-31T00:00:00+01:00;22383333;0;3464;0;0;1685336064;2389;15104;494;413;2142205815;106535321;28065147208
2019-03-31T01:00:00+01:00;26216666;0;3788;0;0;1685336064;1450;11315;301;236;2142712627;96958327;28065147208
2019-03-31T03:00:00+02:00;24683333;0;2867;0;0;1685336064;1314;2696;265;172;2143271867;106482892;28065147208
2019-03-31T04:00:00+02:00;23916666;0;2952;0;0;1685336064;1331;7509;335;258;2142590293;95542749;28065147208
2019-03-31T05:00:00+02:00;23150000;0;3310;0;0;1685336064;1979;16520;493;530;2142205815;96224324;28065147208
2019-03-31T06:00:00+02:00;36950000;9659;13004;0;0;1685336064;1092;3601;277;191;2142170862;178677350;28065147208
2019-03-31T07:00:00+02:00;23916666;0;3037;0;0;1685336064;853;2833;232;152;2142240768;124203827;28065147208
2019-03-31T08:00:00+02:00;23916666;0;2850;0;0;1685336064;2235;18534;473;416;2142153386;103057544;28065147208
2019-03-31T09:00:00+02:00;24683333;290;3123;0;0;1685336064;1826;15820;458;385;2142205815;114679261;28065147208
2019-03-31T10:00:00+02:00;23533333;0;4215;0;0;1685336064;3293;20667;651;588;2142205815;100855534;28065147208
2019-03-31T11:00:00+02:00;26983333;0;4266;0;0;1685336064;2252;4932;374;283;2142223291;123155251;28065147208
2019-03-31T12:00:00+02:00;28516666;0;1962;0;0;1685336064;2286;8499;369;278;2142240768;104717789;28065147208
2019-03-31T13:00:00+02:00;25450000;0;2696;0;0;1685336064;2065;3737;328;229;2142153386;106867370;28065147208
2019-03-31T14:00:00+02:00;26983333;0;2952;0;0;1685336064;2389;4915;373;275;2142188339;95874798;28065147208
2019-03-31T15:00:00+02:00;29283333;0;3566;0;0;1685336064;3208;18244;492;541;2142153386;106570274;28065147208
2019-03-31T16:00:00+02:00;26600000;0;3993;0;0;1685336064;3242;12936;547;449;2142205815;110799530;28065147208
2019-03-31T17:00:00+02:00;29283333;0;3532;0;0;1685336064;2423;4915;389;294;2142153386;90212488;28065147208
2019-03-31T18:00:00+02:00;27366666;1058;5888;0;0;1685336064;3054;9266;449;353;2142013576;110886912;28065147208
2019-03-31T19:00:00+02:00;28900000;0;2201;0;0;1685336064;2508;5956;404;294;2142188339;103634261;28065147208
2019-03-31T20:00:00+02:00;26600000;0;3396;0;0;1685336064;2218;3976;355;249;2142240768;107968375;28065147208
2019-03-31T21:00:00+02:00;26600000;0;3106;0;0;1685336064;2423;4864;404;302;2142223291;100069102;28065147208
2019-03-31T22:00:00+02:00;26600000;0;2935;0;0;1685336064;2252;5410;397;313;2142205815;100873011;28065147208
2019-03-31T23:00:00+02:00;76433333;0;2645;0;0;1685336064;17237;31180;3528;3992;2143167010;116007458;28065147208
2019-04-01T00:00:00+02:00;23916666;0;4266;0;0;1685336064;2116;11912;448;365;2142240768;105189649;28065147208
