Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status;RLATE;WLATE
2019-03-09T11:00:00+01:00;14805150000;2,49061E+11;19568554;35917141;1;11;3
2019-03-09T12:00:00+01:00;14764416666;2,45514E+11;17711086;39662387;1;11;2
2019-03-09T13:00:00+01:00;15926083333;2,45507E+11;22461474;41239756;1;13;3
2019-03-09T14:00:00+01:00;15291666666;2,39308E+11;24188791;25300002;1;8;1
2019-03-09T15:00:00+01:00;15813266666;2,36679E+11;18972177;22815931;1;11;6
2019-03-09T16:00:00+01:00;15771350000;2,3628E+11;22001595;21432593;1;12;8
2019-03-09T17:00:00+01:00;15619683333;2,36234E+11;22615756;22079897;1;13;5
2019-03-09T18:00:00+01:00;15167916666;2,3639E+11;26307584;29824426;1;9;3
2019-03-09T19:00:00+01:00;16098400000;2,3664E+11;25838216;25156573;1;24;41
2019-03-09T20:00:00+01:00;15335133333;2,36108E+11;25737949;24874257;1;44;136
2019-03-09T21:00:00+01:00;15379400000;2,35938E+11;24939997;24623086;1;9;6
2019-03-09T22:00:00+01:00;16492383333;2,36616E+11;27020339;26197196;1;10;5
2019-03-09T23:00:00+01:00;14639200000;2,36163E+11;22228531;21323281;1;6;4
2019-03-10T00:00:00+01:00;13924733333;2,35811E+11;17740373;16916718;1;13;5
2019-03-10T01:00:00+01:00;11842816666;2,35796E+11;11817557;29954884;1;16;16
2019-03-10T02:00:00+01:00;11421516666;2,35674E+11;8307370;20629879;1;16;19
2019-03-10T03:00:00+01:00;9998916666;2,35497E+11;6466150;7089920;1;16;9
2019-03-10T04:00:00+01:00;10105883333;2,35467E+11;6303761;6786013;1;10;21
2019-03-10T05:00:00+01:00;10669366666;2,4335E+11;8270743;5371435;1;7;1
2019-03-10T06:00:00+01:00;10321916666;2,4376E+11;5695078;5122594;1;8;5
2019-03-10T07:00:00+01:00;10025066666;2,43938E+11;4773819;3991040;1;10;0
2019-03-10T08:00:00+01:00;10882766666;2,44119E+11;5743633;4971980;1;9;2
2019-03-10T09:00:00+01:00;13112783333;2,44494E+11;11409595;10553173;1;13;6
2019-03-10T10:00:00+01:00;15550466666;2,44227E+11;16197068;19333205;1;12;6
2019-03-10T11:00:00+01:00;16545783333;2,44173E+11;20009659;35876249;1;13;6
2019-03-10T12:00:00+01:00;16312666666;2,432E+11;21319497;53965320;1;16;9
2019-03-10T13:00:00+01:00;17014366666;2,43108E+11;24979916;29195400;1;12;4
2019-03-10T14:00:00+01:00;16931100000;2,43052E+11;30838391;30359005;1;10;3
2019-03-10T15:00:00+01:00;17349450000;2,43082E+11;27014041;26701038;1;14;4
2019-03-10T16:00:00+01:00;16868400000;2,43082E+11;25127830;25952979;1;11;12
2019-03-10T17:00:00+01:00;16737533333;2,43068E+11;27690922;26888140;1;11;9
2019-03-10T18:00:00+01:00;15956966666;2,43091E+11;22873600;24626978;1;10;8
2019-03-10T19:00:00+01:00;15115683333;2,43367E+11;26739916;26132582;1;14;8
2019-03-10T20:00:00+01:00;15734683333;2,43843E+11;32122602;31488468;1;11;6
2019-03-10T21:00:00+01:00;17701550000;2,43088E+11;33082658;32510890;1;12;9
2019-03-10T22:00:00+01:00;18644650000;2,43233E+11;33373678;32805146;1;16;5
2019-03-10T23:00:00+01:00;14688616666;2,42762E+11;21505757;20650120;1;11;17
2019-03-11T00:00:00+01:00;10590716666;2,42757E+11;10797107;9972838;1;12;8
2019-03-11T01:00:00+01:00;10937266666;2,42525E+11;5815938;27750191;1;13;9
2019-03-11T02:00:00+01:00;10829383333;2,42409E+11;3822557;15737548;1;17;14
2019-03-11T03:00:00+01:00;11407583333;2,42467E+11;3994282;6556296;1;15;9
2019-03-11T04:00:00+01:00;9954233333;2,42589E+11;5486745;9020740;1;13;24
2019-03-11T05:00:00+01:00;10613216666;2,44905E+11;5836676;3541451;1;9;3
2019-03-11T06:00:00+01:00;9941466666;2,47241E+11;2615261;1783131;1;12;6
2019-03-11T07:00:00+01:00;12862483333;2,49057E+11;6939266;16244701;1;17;3
2019-03-11T08:00:00+01:00;12675833333;2,49134E+11;7541572;7475609;1;19;1
2019-03-11T09:00:00+01:00;14121066666;2,5552E+11;6431302;14506107;1;17;6
2019-03-11T10:00:00+01:00;13809700000;2,58974E+11;5169868;26730683;1;17;4
2019-03-11T11:00:00+01:00;13464683333;2,5885E+11;4533862;11267328;1;16;3
2019-03-11T12:00:00+01:00;14348616666;2,59056E+11;14069213;22898858;1;17;3
2019-03-11T13:00:00+01:00;17659933333;2,59071E+11;20141943;19259221;1;17;19
2019-03-11T14:00:00+01:00;16069733333;2,59923E+11;6305262;5752797;1;15;4
2019-03-11T15:00:00+01:00;15651516666;2,60768E+11;5721122;5247863;1;14;3
2019-03-11T16:00:00+01:00;15498383333;2,59088E+11;7648921;7252087;1;18;15
2019-03-11T17:00:00+01:00;13150716666;2,58834E+11;6639325;5990826;1;13;4
2019-03-11T18:00:00+01:00;14498166666;2,58759E+11;12558472;15976089;1;13;2
2019-03-11T19:00:00+01:00;16053800000;2,53349E+11;21051784;21778449;1;13;3
2019-03-11T20:00:00+01:00;17606950000;2,47323E+11;27863654;35661994;1;13;2
2019-03-11T21:00:00+01:00;16662700000;2,39816E+11;33751091;34659089;1;16;5
2019-03-11T22:00:00+01:00;15971666666;2,39866E+11;30551261;32049954;1;12;13
2019-03-11T23:00:00+01:00;15906466666;2,39955E+11;21622169;20988262;1;11;8
2019-03-12T00:00:00+01:00;11668833333;2,3982E+11;11570756;10708480;1;11;9
2019-03-12T01:00:00+01:00;12253066666;2,39668E+11;9876736;33537843;1;13;9
2019-03-12T02:00:00+01:00;10070016666;2,39069E+11;2456729;11377578;1;13;15
2019-03-12T03:00:00+01:00;12095931034;2,39085E+11;1991432;2659875;1;19;9
2019-03-12T04:00:00+01:00;10356616666;2,39191E+11;1971063;5163827;1;16;25
2019-03-12T05:00:00+01:00;9385066666;2,39342E+11;1813930;1154713;1;11;5
2019-03-12T06:00:00+01:00;10344283333;2,39251E+11;2266962;1696247;1;10;5
2019-03-12T07:00:00+01:00;12321983333;2,41009E+11;6830353;6178542;1;19;5
2019-03-12T08:00:00+01:00;11826216666;2,41605E+11;3536179;2921659;1;15;3
2019-03-12T09:00:00+01:00;11934650000;2,41595E+11;4089538;3606528;1;25;8
2019-03-12T10:00:00+01:00;14079150000;2,41834E+11;10017298;19720356;1;21;7
2019-03-12T11:00:00+01:00;13531350000;2,41349E+11;8603323;7801429;1;18;5
2019-03-12T12:00:00+01:00;13008450000;2,41436E+11;16177783;15533687;1;20;7
2019-03-12T13:00:00+01:00;16180250000;2,4138E+11;19551573;18971357;1;15;4
2019-03-12T14:00:00+01:00;15856650000;2,41857E+11;9104554;8110455;1;16;7
2019-03-12T15:00:00+01:00;14904800000;2,41921E+11;6916403;6212078;1;15;5
2019-03-12T16:00:00+01:00;14357400000;2,4192E+11;7729169;6319257;1;19;5
2019-03-12T17:00:00+01:00;16004383333;2,41927E+11;7600509;19901856;1;14;5
2019-03-12T18:00:00+01:00;16253883333;2,41942E+11;15841501;21182702;1;15;6
2019-03-12T19:00:00+01:00;16942333333;2,40168E+11;23734038;23170874;1;11;5
2019-03-12T20:00:00+01:00;18125150000;2,39794E+11;31493205;30764544;1;11;3
2019-03-12T21:00:00+01:00;19235916666;2,39851E+11;35036160;35803306;1;17;6
2019-03-12T22:00:00+01:00;18512100000;2,37066E+11;36260499;35567720;1;13;4
2019-03-12T23:00:00+01:00;16757416666;2,361E+11;25494715;24896563;1;14;5
2019-03-13T00:00:00+01:00;15213383333;2,48277E+11;19824171;12814978;1;12;6
2019-03-13T01:00:00+01:00;14183100000;2,51596E+11;8130679;24704904;1;12;6
2019-03-13T02:00:00+01:00;13305066666;2,49463E+11;3110041;4175650;1;15;20
2019-03-13T03:00:00+01:00;13055383333;2,45359E+11;2312792;5817820;1;16;13
2019-03-13T04:00:00+01:00;12843016666;2,44324E+11;6522726;10084659;1;16;41
2019-03-13T05:00:00+01:00;12892650000;2,28793E+11;2537403;8939673;1;14;9
2019-03-13T06:00:00+01:00;12665366666;2,24633E+11;2046446;1159936;1;13;6
2019-03-13T07:00:00+01:00;14209583333;2,24802E+11;10661782;9345447;1;16;4
2019-03-13T08:00:00+01:00;14372200000;2,24934E+11;4132044;3370018;1;16;6
2019-03-13T09:00:00+01:00;15459650000;2,25098E+11;3771784;3811584;1;15;6
2019-03-13T10:00:00+01:00;13539550000;2,33764E+11;7817667;8026597;1;15;7
2019-03-13T11:00:00+01:00;14386983333;2,39488E+11;6216669;7156940;1;16;13
2019-03-13T12:00:00+01:00;16555583333;2,39397E+11;18069486;17459370;1;19;3
2019-03-13T13:00:00+01:00;17711416666;2,39469E+11;23719212;23089946;1;19;11
2019-03-13T14:00:00+01:00;15082366666;2,40113E+11;11259989;15109649;1;16;4
2019-03-13T15:00:00+01:00;15016550000;2,40161E+11;10839287;9958170;1;16;5
2019-03-13T16:00:00+01:00;14407700000;2,40049E+11;13925478;14670233;1;13;6
2019-03-13T17:00:00+01:00;14497683333;2,40163E+11;16380494;18000236;1;23;22
2019-03-13T18:00:00+01:00;19807250000;2,41515E+11;18077354;25568204;1;67;153
2019-03-13T19:00:00+01:00;20850766666;2,32819E+11;21932243;21135907;1;27;35
2019-03-13T20:00:00+01:00;17825950000;2,3282E+11;27617860;27649365;1;10;3
2019-03-13T21:00:00+01:00;18696200000;2,3146E+11;28656940;28697388;1;12;3
2019-03-13T22:00:00+01:00;16407833333;2,28299E+11;28906686;29327793;1;12;18
2019-03-13T23:00:00+01:00;15224900000;2,28002E+11;18124629;19053841;1;10;2
