Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;Overall status
2019-09-08T10:54:00+02:00;2371500000;75510579200;3086848;234970624;1
2019-09-08T10:56:00+02:00;3111000000;75581882368;1024512;503296;1
2019-09-08T10:58:00+02:00;2762500000;75516346368;841216;228864;1
2019-09-08T11:00:00+02:00;2826500000;75531550720;3231232;235319296;1
2019-09-08T11:02:00+02:00;3147500000;75564056576;992768;1846784;1
2019-09-08T11:04:00+02:00;3037500000;75580309504;2921984;237429248;1
2019-09-08T11:06:00+02:00;3065000000;75521589248;1052672;450560;1
2019-09-08T11:08:00+02:00;1941000000;75599708160;5219328;1003008;1
2019-09-08T11:10:00+02:00;3160500000;75621203968;2989568;236547584;1
2019-09-08T11:12:00+02:00;2324500000;75566678016;905216;361472;1
2019-09-08T11:14:00+02:00;2142000000;75551997952;3134976;236426240;1
2019-09-08T11:16:00+02:00;2893500000;75528404992;1029632;580096;1
2019-09-08T11:18:00+02:00;2406000000;75540463616;938496;292352;1
2019-09-08T11:20:00+02:00;2885500000;75571396608;2989056;240312832;1
2019-09-08T11:22:00+02:00;3207500000;75552522240;858112;373760;1
2019-09-08T11:24:00+02:00;2226500000;75511627776;3038208;238523392;1
2019-09-08T11:26:00+02:00;3800500000;75539415040;918016;531968;1
2019-09-08T11:28:00+02:00;2048500000;75604426752;939520;273408;1
2019-09-08T11:30:00+02:00;3087500000;75601805312;2994688;221794304;1
2019-09-08T11:32:00+02:00;2468500000;75564580864;1072640;1361408;1
2019-09-08T11:34:00+02:00;2555500000;75541512192;2920960;221891072;1
2019-09-08T11:36:00+02:00;3380000000;75582406656;917504;379904;1
2019-09-08T11:38:00+02:00;1992000000;75559337984;859648;286720;1
2019-09-08T11:40:00+02:00;2920500000;75549376512;3308032;202268160;1
2019-09-08T11:42:00+02:00;2470000000;75554095104;1002496;455680;1
2019-09-08T11:44:00+02:00;2134000000;75549900800;8972800;199992320;1
2019-09-08T11:46:00+02:00;2798000000;75565105152;1152000;458752;1
2019-09-08T11:48:00+02:00;2470000000;75509530624;839168;330240;1
2019-09-08T11:50:00+02:00;3031000000;75571920896;2831872;188619264;1
2019-09-08T11:52:00+02:00;3233500000;75571396608;894464;254464;1
2019-09-08T11:54:00+02:00;2122500000;75596562432;2801152;212370944;1
2019-09-08T11:56:00+02:00;3059000000;75544133632;953856;353280;1
2019-09-08T11:58:00+02:00;2270500000;75534172160;908800;315904;1
2019-09-08T12:00:00+02:00;3362000000;75585552384;8584704;160914432;1
2019-09-08T12:02:00+02:00;3198000000;75599183872;987136;532992;1
2019-09-08T12:04:00+02:00;1940000000;75514249216;2745856;218877440;1
2019-09-08T12:06:00+02:00;2472000000;75543085056;1055232;868352;1
2019-09-08T12:08:00+02:00;2791000000;75677827072;800256;242688;1
2019-09-08T12:10:00+02:00;2081500000;75709808640;2906112;219491328;1
2019-09-08T12:12:00+02:00;3194000000;75537842176;865792;348672;1
2019-09-08T12:14:00+02:00;1864500000;75538366464;2944000;217719296;1
2019-09-08T12:16:00+02:00;2855500000;75569299456;1017344;392192;1
2019-09-08T12:18:00+02:00;3286500000;75623301120;909312;459264;1
2019-09-08T12:20:00+02:00;2164500000;75551997952;2900480;220564992;1
2019-09-08T12:22:00+02:00;3611500000;75535220736;882176;344064;1
2019-09-08T12:24:00+02:00;2115500000;75534696448;2909696;224267776;1
2019-09-08T12:26:00+02:00;2849500000;75581358080;972288;413184;1
2019-09-08T12:28:00+02:00;2715000000;75471257600;849920;285696;1
2019-09-08T12:30:00+02:00;1755000000;75520016384;2959360;217000448;1
2019-09-08T12:32:00+02:00;3003000000;75523686400;980480;310272;1
2019-09-08T12:34:00+02:00;2174500000;75553046528;2823168;223454720;1
2019-09-08T12:36:00+02:00;2719500000;75475976192;1022464;316928;1
2019-09-08T12:38:00+02:00;2246000000;75487510528;1243136;224256;1
2019-09-08T12:40:00+02:00;2205000000;75567726592;2795520;210917376;1
2019-09-08T12:42:00+02:00;3498000000;75565629440;1066496;322048;1
2019-09-08T12:44:00+02:00;2148500000;75515822080;8686592;206095872;1
2019-09-08T12:46:00+02:00;3655500000;75556192256;1012224;322048;1
2019-09-08T12:48:00+02:00;2715500000;75532599296;978432;661504;1
