TimeT,CPU usage,Used memory,Number of bytes received,Number of bytes transmitted,Overall status
09-02T06:04,3065000000.0,75536793600.0,1255424.0,527872.0,1.0
09-02T06:06,3359500000.0,75537842176.0,907776.0,5763584.0,1.0
09-02T06:08,3131500000.0,75633786880.0,2182144.0,4081664.0,1.0
09-02T06:10,2957000000.0,75590795264.0,1364992.0,6638592.0,1.0
09-02T06:12,2519500000.0,75603378176.0,906240.0,373248.0,1.0
09-02T06:14,2380500000.0,75576639488.0,1436672.0,341504.0,1.0
09-02T06:16,3060000000.0,75614912512.0,873984.0,5075456.0,1.0
09-02T06:18,1897500000.0,75566153728.0,889856.0,293888.0,1.0
09-02T06:20,2951000000.0,75529453568.0,1430016.0,4789760.0,1.0
09-02T06:22,2119500000.0,75550425088.0,809472.0,264704.0,1.0
09-02T06:24,3227500000.0,75582930944.0,1286656.0,352768.0,1.0
09-02T06:26,1921500000.0,75525783552.0,1352192.0,5332480.0,1.0
09-02T06:28,3176000000.0,75542036480.0,2792448.0,401920.0,1.0
09-02T06:30,2985500000.0,75571920896.0,3240960.0,3997184.0,1.0
09-02T06:32,2831500000.0,75588698112.0,2781184.0,413696.0,1.0
09-02T06:34,2759000000.0,75538890752.0,4158464.0,342528.0,1.0
09-02T06:36,2648500000.0,75547803648.0,2851840.0,3529728.0,1.0
09-02T06:38,2033500000.0,75572445184.0,2676736.0,214528.0,1.0
09-02T06:40,3089000000.0,75608621056.0,3555840.0,14828544.0,1.0
09-02T06:42,2342500000.0,75541512192.0,2850304.0,398336.0,1.0
09-02T06:44,2714500000.0,75511627776.0,4395520.0,1863680.0,1.0
09-02T06:46,2337000000.0,75567726592.0,5940736.0,18894336.0,1.0
09-02T06:48,2151000000.0,75567202304.0,2614784.0,257536.0,1.0
09-02T06:50,3041500000.0,75582406656.0,1681920.0,19630592.0,1.0
09-02T06:52,1933500000.0,75535745024.0,913920.0,268800.0,1.0
09-02T06:54,3124500000.0,75535220736.0,1521664.0,408064.0,1.0
09-02T06:56,2130000000.0,75585028096.0,996864.0,18440192.0,1.0
09-02T06:58,2964500000.0,75539939328.0,991232.0,733696.0,1.0
09-02T07:00,2377000000.0,75528929280.0,1679872.0,17882112.0,1.0
09-02T07:02,3136500000.0,75549376512.0,999936.0,394240.0,1.0
09-02T07:04,2741000000.0,75548327936.0,1536000.0,342528.0,1.0
09-02T07:06,1960000000.0,75556716544.0,1044992.0,17551360.0,1.0
09-02T07:08,2045500000.0,75590270976.0,1901056.0,3710464.0,1.0
09-02T07:10,2955500000.0,75526832128.0,1675776.0,17459200.0,1.0
09-02T07:12,2226500000.0,75587125248.0,986112.0,385536.0,1.0
09-02T07:14,2766500000.0,75554619392.0,1753600.0,473088.0,1.0
09-02T07:16,1861500000.0,75489083392.0,1081856.0,16782336.0,1.0
09-02T07:18,2074000000.0,75511103488.0,974336.0,398848.0,1.0
09-02T07:20,2836000000.0,75569823744.0,1297408.0,16526848.0,1.0
09-02T07:22,2816500000.0,75553046528.0,798208.0,1620480.0,1.0
09-02T07:24,2501500000.0,75522637824.0,1540096.0,354816.0,1.0
09-02T07:26,3196500000.0,75545182208.0,941056.0,16104960.0,1.0
09-02T07:28,2901000000.0,75603902464.0,983552.0,3396096.0,1.0
09-02T07:30,3760000000.0,75596562432.0,1812480.0,15923712.0,1.0
09-02T07:32,3013500000.0,75503763456.0,851968.0,306688.0,1.0
09-02T07:34,1882000000.0,75536269312.0,1747968.0,417280.0,1.0
09-02T07:36,2915000000.0,75560910848.0,2751488.0,15144960.0,1.0
09-02T07:38,2406000000.0,75564056576.0,2659328.0,286720.0,1.0
09-02T07:40,2537500000.0,75507957760.0,1102336.0,14924800.0,1.0
09-02T07:42,2106000000.0,75518443520.0,2495488.0,356864.0,1.0
09-02T07:44,2313000000.0,75568775168.0,3229184.0,1969152.0,1.0
09-02T07:46,2999500000.0,75601281024.0,2623488.0,14552064.0,1.0
09-02T07:48,2598500000.0,75525259264.0,2588160.0,420864.0,1.0
09-02T07:50,2610500000.0,75547803648.0,3292672.0,14089728.0,1.0
09-02T07:52,3097500000.0,75560386560.0,2688000.0,699392.0,1.0
09-02T07:54,2168500000.0,75605475328.0,1071616.0,188928.0,1.0
09-02T07:56,3327500000.0,75545182208.0,1436672.0,398848.0,1.0
09-02T07:58,2099500000.0,75550425088.0,1083392.0,328704.0,1.0
09-02T08:00,2910000000.0,75562483712.0,5819392.0,455680.0,1.0
09-02T08:02,2239000000.0,75593416704.0,2563072.0,207872.0,1.0
09-02T08:04,1837500000.0,75525259264.0,2691072.0,438272.0,1.0
09-02T08:06,2613000000.0,75525259264.0,2550272.0,371712.0,1.0
09-02T08:08,3264500000.0,75673108480.0,6624768.0,755200.0,1.0
09-02T08:10,2916500000.0,75613863936.0,2718720.0,251904.0,1.0
09-02T08:12,2551000000.0,75515822080.0,2722304.0,486912.0,1.0
09-02T08:14,2071500000.0,75551473664.0,6382080.0,1659392.0,1.0
09-02T08:16,2813000000.0,75575590912.0,2387456.0,764416.0,1.0
09-02T08:18,3182500000.0,75596562432.0,2444800.0,270336.0,1.0
09-02T08:20,2634500000.0,75542036480.0,2502144.0,269312.0,1.0
09-02T08:22,2796000000.0,75532075008.0,888832.0,254464.0,1.0
09-02T08:24,2293500000.0,75548327936.0,1055232.0,505344.0,1.0
09-02T08:26,2803500000.0,75591319552.0,850944.0,273408.0,1.0
09-02T08:28,1965000000.0,75522113536.0,908288.0,342016.0,1.0
09-02T08:30,2581000000.0,75494326272.0,1035776.0,636928.0,1.0
09-02T08:32,2241000000.0,75517919232.0,998912.0,438272.0,1.0
09-02T08:34,2115000000.0,75536269312.0,1228800.0,745984.0,1.0
09-02T08:36,2817500000.0,75546755072.0,806400.0,269312.0,1.0
09-02T08:38,1699500000.0,75493277696.0,1046528.0,527872.0,1.0
09-02T08:40,2724000000.0,75505336320.0,1048064.0,387584.0,1.0
09-02T08:42,2990000000.0,75538890752.0,998912.0,324608.0,1.0
09-02T08:44,2054500000.0,75565105152.0,1121792.0,1800704.0,1.0
09-02T08:46,4232500000.0,75511627776.0,998912.0,621568.0,1.0
09-02T08:48,2113000000.0,75507957760.0,864768.0,278528.0,1.0
09-02T08:50,3326500000.0,75511103488.0,1200128.0,385536.0,1.0
09-02T08:52,2103000000.0,75558289408.0,1274880.0,650752.0,1.0
09-02T08:54,1939500000.0,75478073344.0,1245184.0,376832.0,1.0
09-02T08:56,2695000000.0,75478597632.0,882688.0,262144.0,1.0
09-02T08:58,2498500000.0,75525783552.0,809984.0,268288.0,1.0
09-02T09:00,2509500000.0,75569299456.0,1108992.0,324608.0,1.0
09-02T09:02,1886000000.0,75493801984.0,1072128.0,13112320.0,1.0
09-02T09:04,2349500000.0,75521589248.0,1288704.0,289280.0,1.0
09-02T09:06,2935500000.0,75556192256.0,2537984.0,384512.0,1.0
09-02T09:08,3138000000.0,75666292736.0,5626880.0,9426432.0,1.0
09-02T09:10,2821500000.0,75554095104.0,2708480.0,353280.0,1.0
09-02T09:12,3511000000.0,75558289408.0,3841024.0,309248.0,1.0
09-02T09:14,2237000000.0,75544657920.0,2790400.0,274432.0,1.0
09-02T09:16,3887000000.0,75592892416.0,6238208.0,450560.0,1.0
09-02T09:18,2025000000.0,75528929280.0,2644480.0,380928.0,1.0
09-02T09:20,2718000000.0,75511627776.0,2792960.0,275456.0,1.0
09-02T09:22,2218500000.0,75542560768.0,6190592.0,960512.0,1.0
09-02T09:24,2393000000.0,75597086720.0,2560000.0,543744.0,1.0
09-02T09:26,2687500000.0,75527356416.0,2468352.0,397824.0,1.0
09-02T09:28,2003500000.0,75541512192.0,774656.0,2169344.0,1.0
09-02T09:30,3007500000.0,75551473664.0,1125888.0,265728.0,1.0
09-02T09:32,2413000000.0,75587649536.0,973312.0,602112.0,1.0
09-02T09:34,2149000000.0,75550425088.0,1080320.0,226816.0,1.0
09-02T09:36,3662500000.0,75539939328.0,861184.0,257536.0,1.0
09-02T09:38,2177000000.0,75570872320.0,929280.0,292352.0,1.0
09-02T09:40,3916000000.0,75570348032.0,1107968.0,282112.0,1.0
09-02T09:42,2246500000.0,75549900800.0,1041408.0,312832.0,1.0
09-02T09:44,3047500000.0,75542036480.0,1266176.0,1844736.0,1.0
09-02T09:46,2318000000.0,75576115200.0,885760.0,287744.0,1.0
09-02T09:48,2265000000.0,75608621056.0,912384.0,302080.0,1.0
09-02T09:50,2550500000.0,75512676352.0,1585664.0,439808.0,1.0
09-02T09:52,1847500000.0,75525783552.0,902656.0,243712.0,1.0
09-02T09:54,2782500000.0,75573493760.0,1079808.0,311296.0,1.0
09-02T09:56,2970500000.0,75629068288.0,871936.0,327168.0,1.0
09-02T09:58,2006000000.0,75530502144.0,881664.0,230912.0,1.0
09-02T10:00,3662500000.0,75563532288.0,1308160.0,795136.0,1.0
09-02T10:02,2297500000.0,75576639488.0,844288.0,660992.0,1.0
09-02T10:04,4201500000.0,75621728256.0,1179648.0,1579520.0,1.0
09-02T10:06,2085500000.0,75509530624.0,897024.0,603136.0,1.0
09-02T10:08,2743500000.0,75613863936.0,896000.0,1139712.0,1.0
09-02T10:10,2988500000.0,75528929280.0,2481152.0,291840.0,1.0
09-02T10:12,2192500000.0,75576639488.0,2442240.0,493568.0,1.0
09-02T10:14,2486000000.0,75485937664.0,2553856.0,428544.0,1.0
09-02T10:16,2397500000.0,75571920896.0,6496256.0,267776.0,1.0
09-02T10:18,2001000000.0,75531026432.0,2397184.0,337920.0,1.0
09-02T10:20,2704500000.0,75560910848.0,2482176.0,1015808.0,1.0
09-02T10:22,1834000000.0,75514249216.0,2447360.0,305664.0,1.0
09-02T10:24,2868000000.0,75517919232.0,2628608.0,1047040.0,1.0
09-02T10:26,2605500000.0,75598659584.0,4388352.0,368128.0,1.0
09-02T10:28,2235500000.0,75589746688.0,6542848.0,710144.0,1.0
09-02T10:30,3630000000.0,75510579200.0,3660800.0,799744.0,1.0
09-02T10:32,1862500000.0,75501142016.0,2638336.0,446464.0,1.0
09-02T10:34,4157500000.0,75524210688.0,1133056.0,965120.0,1.0
09-02T10:36,2521500000.0,75583979520.0,748544.0,233472.0,1.0
09-02T10:38,1997500000.0,75542036480.0,963072.0,729088.0,1.0
09-02T10:40,2424000000.0,75498520576.0,1275904.0,289280.0,1.0
09-02T10:42,2239000000.0,75553046528.0,991744.0,565760.0,1.0
09-02T10:44,2610000000.0,75575066624.0,1420800.0,1816576.0,1.0
09-02T10:46,2982000000.0,75597611008.0,1331712.0,347648.0,1.0
09-02T10:48,2029500000.0,75537842176.0,895488.0,246784.0,1.0
09-02T10:50,3040500000.0,75558813696.0,1289216.0,553472.0,1.0
09-02T10:52,2511000000.0,75581358080.0,871424.0,416256.0,1.0
09-02T10:54,2246000000.0,75570348032.0,1120768.0,373248.0,1.0
09-02T10:56,3828000000.0,75563008000.0,1024512.0,611328.0,1.0
09-02T10:58,2498000000.0,75532075008.0,894976.0,313344.0,1.0
09-02T11:00,3864000000.0,75562483712.0,1293312.0,231424.0,1.0
09-02T11:02,2473000000.0,75535220736.0,1001472.0,286208.0,1.0
09-02T11:04,2331500000.0,75510579200.0,2962944.0,227165184.0,1.0
09-02T11:06,2730500000.0,75565105152.0,921088.0,485376.0,1.0
09-02T11:08,2971000000.0,75641126912.0,3879936.0,614400.0,1.0
09-02T11:10,3373500000.0,75564580864.0,1077760.0,301056.0,1.0
09-02T11:12,1873000000.0,75518443520.0,934400.0,299520.0,1.0
09-02T11:14,2317500000.0,75548327936.0,3024384.0,318976.0,1.0
09-02T11:16,3198000000.0,75650564096.0,3577856.0,368128.0,1.0
09-02T11:18,2576500000.0,75569823744.0,4184576.0,301056.0,1.0
09-02T11:20,3015500000.0,75506384896.0,2960896.0,224212992.0,1.0
09-02T11:22,2007000000.0,75511103488.0,1079296.0,649728.0,1.0
09-02T11:24,3145500000.0,75536269312.0,3300352.0,224317952.0,1.0
09-02T11:26,2952500000.0,75585028096.0,967680.0,516096.0,1.0
09-02T11:28,2867500000.0,75534696448.0,1022976.0,357376.0,1.0
09-02T11:30,2906000000.0,75491180544.0,3180032.0,226712576.0,1.0
09-02T11:32,2222500000.0,75527880704.0,994816.0,368640.0,1.0
09-02T11:34,2394500000.0,75554619392.0,3133952.0,225519104.0,1.0
09-02T11:36,2648500000.0,75517919232.0,4036096.0,379904.0,1.0
09-02T11:38,1947500000.0,75567726592.0,3107840.0,344064.0,1.0
09-02T11:40,3122000000.0,75540463616.0,5668864.0,233290240.0,1.0
09-02T11:42,2146000000.0,75576115200.0,3299328.0,1672192.0,1.0
09-02T11:44,2116000000.0,75552522240.0,15083008.0,227958272.0,1.0
09-02T11:46,2784500000.0,75496423424.0,3053056.0,543232.0,1.0
09-02T11:48,2208500000.0,75511627776.0,2981888.0,240640.0,1.0
09-02T11:50,3896500000.0,75571396608.0,5313536.0,233232384.0,1.0
09-02T11:52,1975500000.0,75525259264.0,3169280.0,406528.0,1.0
09-02T11:54,2847500000.0,75517394944.0,9026048.0,234862592.0,1.0
09-02T11:56,3085500000.0,75527356416.0,1002496.0,525824.0,1.0
09-02T11:58,2331500000.0,75574018048.0,918528.0,1135104.0,1.0
09-02T12:00,3520000000.0,75602329600.0,8231424.0,175340544.0,1.0
09-02T12:02,2051500000.0,75501142016.0,1144832.0,622080.0,1.0
09-02T12:04,2264000000.0,75509530624.0,3003904.0,236411904.0,1.0
09-02T12:06,2972500000.0,75544133632.0,1049600.0,1522688.0,1.0
09-02T12:08,1991000000.0,75571920896.0,1076224.0,381440.0,1.0
09-02T12:10,2828000000.0,75504287744.0,3083776.0,236670464.0,1.0
09-02T12:12,2729500000.0,75526832128.0,1072640.0,438272.0,1.0
09-02T12:14,3805000000.0,75559862272.0,3061248.0,216346624.0,1.0
09-02T12:16,2004500000.0,75477024768.0,994304.0,556544.0,1.0
09-02T12:18,2960000000.0,75489083392.0,1032192.0,1040384.0,1.0
09-02T12:20,3107000000.0,75528929280.0,3023360.0,238782976.0,1.0
09-02T12:22,2725500000.0,75566153728.0,818176.0,315904.0,1.0
09-02T12:24,2514500000.0,75517394944.0,3102208.0,238203392.0,1.0
09-02T12:26,1876000000.0,75504287744.0,997376.0,565760.0,1.0
09-02T12:28,2452500000.0,75531026432.0,1015808.0,320000.0,1.0
09-02T12:30,3237500000.0,75584503808.0,3207680.0,230379520.0,1.0
09-02T12:32,2216500000.0,75563008000.0,960512.0,758272.0,1.0
09-02T12:34,2768500000.0,75500093440.0,3257344.0,238731776.0,1.0
09-02T12:36,2299500000.0,75509530624.0,1229824.0,313856.0,1.0
09-02T12:38,2840000000.0,75564056576.0,1273856.0,1242112.0,1.0
09-02T12:40,2932000000.0,75538366464.0,5094400.0,230379520.0,1.0
09-02T12:42,2972000000.0,75497472000.0,3363328.0,322560.0,1.0
09-02T12:44,2523000000.0,75512152064.0,10934784.0,233554432.0,1.0
09-02T12:46,3285000000.0,75559862272.0,3148800.0,708096.0,1.0
09-02T12:48,2038000000.0,75532599296.0,3965440.0,637440.0,1.0
09-02T12:50,2678000000.0,75503239168.0,5370368.0,244041728.0,1.0
09-02T12:52,2224500000.0,75506384896.0,3104256.0,313856.0,1.0
09-02T12:54,2971500000.0,75548852224.0,4880384.0,239948288.0,1.0
09-02T12:56,2485500000.0,75525783552.0,2882048.0,568320.0,1.0
09-02T12:58,2176000000.0,75520540672.0,2872320.0,664576.0,1.0
09-02T13:00,2876500000.0,75511103488.0,3283968.0,243032576.0,1.0
09-02T13:02,2319500000.0,75539415040.0,989184.0,630784.0,1.0
09-02T13:04,3056500000.0,75515822080.0,4113920.0,239028736.0,1.0
09-02T13:06,2048500000.0,75457626112.0,1226752.0,24294400.0,1.0
09-02T13:08,3636000000.0,75588173824.0,1107968.0,423424.0,1.0
09-02T13:10,2983500000.0,75586076672.0,3365376.0,242083328.0,1.0
09-02T13:12,3324000000.0,75522637824.0,5942784.0,521216.0,1.0
09-02T13:14,2936500000.0,75509530624.0,3156992.0,224386048.0,1.0
09-02T13:16,2407000000.0,75512152064.0,1050112.0,359936.0,1.0
09-02T13:18,2246500000.0,75549376512.0,978944.0,429056.0,1.0
09-02T13:20,2984000000.0,75577163776.0,3180032.0,241176576.0,1.0
09-02T13:22,1963500000.0,75503239168.0,945664.0,352768.0,1.0
09-02T13:24,2963000000.0,75526307840.0,2993152.0,227526144.0,1.0
09-02T13:26,2268500000.0,75535745024.0,1076736.0,468992.0,1.0
09-02T13:28,2404500000.0,75580309504.0,990208.0,324608.0,1.0
09-02T13:30,3114000000.0,75509530624.0,3199488.0,227746304.0,1.0
09-02T13:32,2642000000.0,75507957760.0,871936.0,315904.0,1.0
09-02T13:34,3144000000.0,75542560768.0,2914304.0,229046784.0,1.0
09-02T13:36,3112000000.0,75582930944.0,1163264.0,351744.0,1.0
09-02T13:38,3147000000.0,75492229120.0,1178624.0,333312.0,1.0
09-02T13:40,2766000000.0,75532599296.0,8840192.0,215997952.0,1.0
09-02T13:42,3003500000.0,75553570816.0,3255808.0,2310144.0,1.0
09-02T13:44,2331000000.0,75612291072.0,14499840.0,197031936.0,1.0
09-02T13:46,3216500000.0,75517394944.0,6919168.0,456704.0,1.0
09-02T13:48,2390500000.0,75556716544.0,7424512.0,3051520.0,1.0
09-02T13:50,3031000000.0,75543609344.0,2910720.0,218880512.0,1.0
09-02T13:52,2270500000.0,75563532288.0,4295168.0,418304.0,1.0
09-02T13:54,2230500000.0,75482791936.0,4774912.0,222930944.0,1.0
09-02T13:56,2759000000.0,75556192256.0,6932992.0,916480.0,1.0
09-02T13:58,2902000000.0,75519492096.0,2819584.0,409600.0,1.0
09-02T14:00,2594000000.0,75574542336.0,4826112.0,218292736.0,1.0
09-02T14:02,3264500000.0,75488559104.0,3041280.0,268800.0,1.0
09-02T14:04,2077000000.0,75534696448.0,3896832.0,16667136.0,1.0
09-02T14:06,4132500000.0,75527356416.0,4383232.0,4676096.0,1.0
09-02T14:08,2589000000.0,75662622720.0,3358208.0,359936.0,1.0
09-02T14:10,3421000000.0,75517394944.0,7055872.0,16356352.0,1.0
09-02T14:12,2398000000.0,75518967808.0,4645888.0,345088.0,1.0
09-02T14:14,2242000000.0,75546230784.0,4030976.0,15512576.0,1.0
09-02T14:16,2989500000.0,75568250880.0,6758912.0,369664.0,1.0
09-02T14:18,2570000000.0,75493277696.0,3153920.0,385024.0,1.0
09-02T14:20,2629000000.0,75481219072.0,984576.0,15303168.0,1.0
09-02T14:22,2541000000.0,75500093440.0,773632.0,745472.0,1.0
09-02T14:24,2349500000.0,75568250880.0,1515520.0,14815744.0,1.0
09-02T14:26,2886000000.0,75501142016.0,3052032.0,1812992.0,1.0
09-02T14:28,3249500000.0,75502714880.0,763904.0,301056.0,1.0
09-02T14:30,2854000000.0,75505860608.0,1430016.0,14743040.0,1.0
09-02T14:32,3299000000.0,75542560768.0,872448.0,1191424.0,1.0
09-02T14:34,2415500000.0,75578212352.0,1438208.0,646144.0,1.0
09-02T14:36,3379500000.0,75548327936.0,1059328.0,14267904.0,1.0
09-02T14:38,2180500000.0,75522637824.0,852992.0,443392.0,1.0
09-02T14:40,3443000000.0,75547803648.0,1571840.0,13862400.0,1.0
09-02T14:42,2454500000.0,75563532288.0,946176.0,374272.0,1.0
09-02T14:44,1936000000.0,75491704832.0,1574400.0,1552384.0,1.0
09-02T14:46,3288000000.0,75513200640.0,1089536.0,15194112.0,1.0
09-02T14:48,2500500000.0,75551997952.0,795136.0,840704.0,1.0
09-02T14:50,2375000000.0,75556192256.0,1222656.0,12870144.0,1.0
09-02T14:52,2221000000.0,75479121920.0,860672.0,2223104.0,1.0
09-02T14:54,2116000000.0,75525783552.0,1143296.0,370688.0,1.0
09-02T14:56,4017000000.0,75563008000.0,1036800.0,12739584.0,1.0
09-02T14:58,2494500000.0,75591319552.0,1001472.0,291840.0,1.0
09-02T15:00,3583000000.0,75488559104.0,1609216.0,14466048.0,1.0
09-02T15:02,2460500000.0,75525783552.0,3068416.0,348672.0,1.0
09-02T15:04,2414500000.0,75567202304.0,3299840.0,574976.0,1.0
09-02T15:06,3116000000.0,75595513856.0,3010048.0,12114432.0,1.0
09-02T15:08,2622500000.0,75559862272.0,7423488.0,4660224.0,1.0
09-02T15:10,2937500000.0,75571920896.0,3386368.0,12884480.0,1.0
09-02T15:12,2445000000.0,75540987904.0,7014400.0,529408.0,1.0
09-02T15:14,3366000000.0,75562483712.0,7819264.0,1214976.0,1.0
09-02T15:16,2256500000.0,75495374848.0,2693120.0,10867200.0,1.0
09-02T15:18,2383000000.0,75521064960.0,2639872.0,356352.0,1.0
09-02T15:20,3834500000.0,75551473664.0,3437056.0,10737152.0,1.0
09-02T15:22,2656500000.0,75605999616.0,879616.0,386048.0,1.0
09-02T15:24,3702000000.0,75518967808.0,1248768.0,504320.0,1.0
09-02T15:26,2648000000.0,75552522240.0,979456.0,10312704.0,1.0
09-02T15:28,2820000000.0,75567726592.0,850944.0,387072.0,1.0
09-02T15:30,3378500000.0,75604426752.0,1317888.0,9664512.0,1.0
09-02T15:32,2105000000.0,75528929280.0,851968.0,779776.0,1.0
09-02T15:34,3139500000.0,75537842176.0,1318400.0,444416.0,1.0
09-02T15:36,2368000000.0,75564056576.0,878080.0,9397248.0,1.0
09-02T15:38,2262500000.0,75607572480.0,864256.0,323072.0,1.0
09-02T15:40,2360500000.0,75496423424.0,1284096.0,8965632.0,1.0
09-02T15:42,2352000000.0,75536793600.0,988160.0,391168.0,1.0
09-02T15:44,3251500000.0,75563008000.0,1252864.0,1758208.0,1.0
09-02T15:46,2985500000.0,75588698112.0,1030656.0,10800640.0,1.0
09-02T15:48,2097500000.0,75502714880.0,879104.0,252928.0,1.0
09-02T15:50,3942000000.0,75531026432.0,1155584.0,8685568.0,1.0
09-02T15:52,3053500000.0,75618058240.0,977920.0,1148928.0,1.0
09-02T15:54,3811500000.0,75575066624.0,1294336.0,430592.0,1.0
09-02T15:56,2258500000.0,75502190592.0,1222144.0,7712256.0,1.0
09-02T15:58,2354000000.0,75515297792.0,1164288.0,457728.0,1.0
09-02T16:00,3121500000.0,75555667968.0,1709056.0,7463936.0,1.0
09-02T16:02,2423000000.0,75581358080.0,3080704.0,956416.0,1.0
09-02T16:04,2797500000.0,75498520576.0,3388416.0,456704.0,1.0
09-02T16:06,2229500000.0,75517919232.0,3108864.0,7498752.0,1.0
09-02T16:08,2619000000.0,75644272640.0,8027648.0,4030976.0,1.0
09-02T16:10,3686500000.0,75571920896.0,3258368.0,6766592.0,1.0
09-02T16:12,2543000000.0,75507957760.0,3004416.0,1665024.0,1.0
09-02T16:14,2369500000.0,75503239168.0,3554304.0,589312.0,1.0
09-02T16:16,4003500000.0,75540987904.0,3048960.0,6269440.0,1.0
09-02T16:18,2552500000.0,75586600960.0,6889472.0,490496.0,1.0
09-02T16:20,3897000000.0,75541512192.0,3550720.0,5861376.0,1.0
09-02T16:22,2039500000.0,75499044864.0,751616.0,306688.0,1.0
09-02T16:24,2270000000.0,75511103488.0,3368448.0,324608.0,1.0
09-02T16:26,2882500000.0,75547803648.0,2927616.0,495616.0,1.0
09-02T16:28,2510000000.0,75529453568.0,7140864.0,264192.0,1.0
09-02T16:30,2239500000.0,75502714880.0,5854208.0,1388032.0,1.0
09-02T16:32,2689000000.0,75525259264.0,7173120.0,527360.0,1.0
09-02T16:34,2317500000.0,75560910848.0,3181056.0,266752.0,1.0
09-02T16:36,3065000000.0,75533123584.0,2580992.0,291328.0,1.0
09-02T16:38,2424000000.0,75538890752.0,6838784.0,561664.0,1.0
09-02T16:40,3435500000.0,75503763456.0,1056768.0,314368.0,1.0
09-02T16:42,2618000000.0,75567726592.0,1016320.0,371712.0,1.0
09-02T16:44,3392000000.0,75557240832.0,981504.0,428032.0,1.0
09-02T16:46,2901000000.0,75510579200.0,921600.0,1872896.0,1.0
09-02T16:48,2798500000.0,75560386560.0,896000.0,349184.0,1.0
09-02T16:50,3156500000.0,75551473664.0,1087488.0,267264.0,1.0
09-02T16:52,2292500000.0,75528404992.0,875520.0,389120.0,1.0
09-02T16:54,2234000000.0,75502714880.0,1281024.0,256512.0,1.0
09-02T16:56,3407000000.0,75524210688.0,889344.0,333312.0,1.0
09-02T16:58,2599500000.0,75581882368.0,961536.0,340992.0,1.0
09-02T17:00,3221500000.0,75542560768.0,1025024.0,269312.0,1.0
09-02T17:02,2178500000.0,75505860608.0,854528.0,302592.0,1.0
09-02T17:04,2036000000.0,75525783552.0,1249792.0,337408.0,1.0
09-02T17:06,3694500000.0,75583455232.0,698880.0,432640.0,1.0
09-02T17:08,3099000000.0,75672059904.0,4143616.0,583168.0,1.0
09-02T17:10,4242500000.0,75551997952.0,1431040.0,990208.0,1.0
09-02T17:12,2828500000.0,75520540672.0,748032.0,557568.0,1.0
09-02T17:14,3304000000.0,75519492096.0,1318912.0,573440.0,1.0
09-02T17:16,2866500000.0,75557765120.0,1199616.0,491008.0,1.0
09-02T17:18,2663500000.0,75561959424.0,3753472.0,294912.0,1.0
09-02T17:20,2368500000.0,75490656256.0,4048896.0,394752.0,1.0
09-02T17:22,2450000000.0,75510579200.0,3957248.0,664064.0,1.0
09-02T17:24,2381500000.0,75547279360.0,4059136.0,404992.0,1.0
09-02T17:26,2913500000.0,75501142016.0,4133376.0,1158144.0,1.0
09-02T17:28,2104000000.0,75519492096.0,3966976.0,450560.0,1.0
09-02T17:30,3012000000.0,75503763456.0,6836736.0,348160.0,1.0
