Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-06-27T07:06:00+02:00;10559000000;2,28E+11;1322496;1083904;18,5;14,5
2019-06-27T07:08:00+02:00;11052000000;2,28E+11;1231360;1205248;17;0,5
2019-06-27T07:10:00+02:00;11458500000;2,28E+11;1008640;839168;15;7
2019-06-27T07:12:00+02:00;8341500000;2,28E+11;1303552;848384;17,5;24
2019-06-27T07:14:00+02:00;10489500000;2,28E+11;1021440;1378816;13;4
2019-06-27T07:16:00+02:00;9615000000;2,28E+11;2351104;1984512;17,5;2
2019-06-27T07:18:00+02:00;13734000000;2,28E+11;576512;486912;12;4
2019-06-27T07:20:00+02:00;11447500000;2,28E+11;869376;1110016;8;4
2019-06-27T07:22:00+02:00;14041000000;2,28E+11;1195520;847872;11,5;3,5
2019-06-27T07:24:00+02:00;13791500000;2,28E+11;1065984;1072128;13;1
2019-06-27T07:26:00+02:00;12008500000;2,28E+11;1379328;1276416;18,5;2
2019-06-27T07:28:00+02:00;13910500000;2,28E+11;1465856;1415168;12,5;2
2019-06-27T07:30:00+02:00;13550000000;2,28E+11;1636352;1268736;17;3
2019-06-27T07:32:00+02:00;12391500000;2,28E+11;1104384;1088000;20,5;2,5
2019-06-27T07:34:00+02:00;10517500000;2,25E+11;1672192;11764736;11,5;1
2019-06-27T07:36:00+02:00;12133000000;2,25E+11;1626112;1562112;18,5;4,5
2019-06-27T07:38:00+02:00;11358000000;2,25E+11;1076736;1230848;15,5;2
2019-06-27T07:40:00+02:00;8761000000;2,25E+11;1331200;1148416;19,5;1,5
2019-06-27T07:42:00+02:00;12510500000;2,25E+11;999424;16572416;12,5;1
2019-06-27T07:44:00+02:00;8982000000;2,25E+11;1595392;1444864;11;1
2019-06-27T07:46:00+02:00;11110000000;2,25E+11;1015296;928768;17;4,5
2019-06-27T07:48:00+02:00;8294000000;2,25E+11;1064960;633856;17;4
2019-06-27T07:50:00+02:00;8952000000;2,25E+11;1488384;1571840;19,5;6,5
2019-06-27T07:52:00+02:00;10345000000;2,25E+11;1222656;981504;10,5;10,5
2019-06-27T07:54:00+02:00;9268000000;2,25E+11;1446400;1098752;15,5;2,5
2019-06-27T07:56:00+02:00;11815500000;2,25E+11;1457152;1585152;13;3,5
2019-06-27T07:58:00+02:00;9044500000;2,25E+11;1581056;1105920;13;4
2019-06-27T08:00:00+02:00;13879000000;2,25E+11;1658368;2077696;14;34
2019-06-27T08:02:00+02:00;9634500000;2,25E+11;1909760;9361408;14,5;30,5
2019-06-27T08:04:00+02:00;9708500000;2,25E+11;1655296;1817088;11,5;5,5
2019-06-27T08:06:00+02:00;9926000000;2,25E+11;1412608;1516032;37;15
2019-06-27T08:08:00+02:00;10782500000;2,25E+11;1795584;1858560;12,5;2,5
2019-06-27T08:10:00+02:00;11358000000;2,25E+11;2296832;1957888;14;3,5
2019-06-27T08:12:00+02:00;11800000000;2,25E+11;2360832;1654784;15,5;13
2019-06-27T08:14:00+02:00;12856500000;2,25E+11;1971200;5912064;6;5,5
2019-06-27T08:16:00+02:00;10664000000;2,25E+11;1471488;1132544;145;49,5
2019-06-27T08:18:00+02:00;16875500000;2,25E+11;1810944;3148288;7,5;4
2019-06-27T08:20:00+02:00;10909000000;2,25E+11;1678848;1606144;13,5;5
2019-06-27T08:22:00+02:00;10435500000;2,25E+11;1779712;1742336;10;3
2019-06-27T08:24:00+02:00;11529500000;2,25E+11;2406912;2253824;14,5;6
2019-06-27T08:26:00+02:00;10575500000;2,25E+11;2444288;2755584;14,5;7,5
2019-06-27T08:28:00+02:00;10771000000;2,25E+11;2438656;2363904;11;4
2019-06-27T08:30:00+02:00;12381000000;2,25E+11;3387392;3209216;13,5;6,5
2019-06-27T08:32:00+02:00;12276000000;2,25E+11;4155392;8325120;17,5;9
2019-06-27T08:34:00+02:00;10267000000;2,25E+11;3829760;3628032;7;3
2019-06-27T08:36:00+02:00;12410000000;2,25E+11;2260480;2219008;7,5;2,5
2019-06-27T08:38:00+02:00;10178500000;2,25E+11;2216448;2145280;7;2
2019-06-27T08:40:00+02:00;11207000000;2,25E+11;2069504;1740800;12,5;5
2019-06-27T08:42:00+02:00;13122500000;2,25E+11;2830336;7506432;11,5;8
2019-06-27T08:44:00+02:00;10289500000;2,25E+11;2761728;2537472;10;6
2019-06-27T08:46:00+02:00;12712500000;2,25E+11;2974208;2592256;23;34,5
2019-06-27T08:48:00+02:00;12539500000;2,25E+11;2978816;2663424;14,5;2
2019-06-27T08:50:00+02:00;11621000000;2,25E+11;4818432;1824256;11;4,5
2019-06-27T08:52:00+02:00;9934000000;2,25E+11;2706432;2554880;16;5,5
2019-06-27T08:54:00+02:00;11130500000;2,25E+11;1442816;1260544;13;4,5
2019-06-27T08:56:00+02:00;11741500000;2,25E+11;1692672;1974272;40,5;20,5
2019-06-27T08:58:00+02:00;9784000000;2,25E+11;2121728;1973248;6,5;4
2019-06-27T09:00:00+02:00;13522500000;2,25E+11;1748992;5584896;8,5;3,5
2019-06-27T09:02:00+02:00;10132000000;2,25E+11;2135552;5696512;36,5;40
2019-06-27T09:04:00+02:00;11620500000;2,25E+11;1113088;1334272;17,5;2,5
2019-06-27T09:06:00+02:00;10524000000;2,25E+11;1093632;1095680;11,5;7,5
2019-06-27T09:08:00+02:00;10246500000;2,25E+11;2486784;3357696;18,5;3,5
2019-06-27T09:10:00+02:00;10322500000;2,25E+11;1629184;1604608;9;2
2019-06-27T09:12:00+02:00;11031000000;2,25E+11;1806336;1730048;27,5;56
2019-06-27T09:14:00+02:00;12851000000;2,25E+11;1434624;1352704;25,5;39,5
2019-06-27T09:16:00+02:00;10528000000;2,25E+11;1659904;1476096;18;45,5
2019-06-27T09:18:00+02:00;13919000000;2,25E+11;1463808;3211264;13;2
2019-06-27T09:20:00+02:00;10085500000;2,25E+11;3891200;3758080;21;4
2019-06-27T09:22:00+02:00;11242000000;2,25E+11;2580480;2735616;10,5;19,5
2019-06-27T09:24:00+02:00;12105500000;2,25E+11;2758656;2914816;8,5;28,5
2019-06-27T09:26:00+02:00;12834000000;2,25E+11;2774016;2694144;8;2
2019-06-27T09:28:00+02:00;14225500000;2,25E+11;3476480;3479040;6;2
2019-06-27T09:30:00+02:00;10510500000;2,25E+11;3092992;2673664;14;6,5
2019-06-27T09:32:00+02:00;11648000000;2,25E+11;1692160;2057728;10;5
2019-06-27T09:34:00+02:00;9773500000;2,25E+11;2039808;2446336;9,5;4,5
2019-06-27T09:36:00+02:00;12828000000;2,25E+11;1744896;1806336;15,5;3,5
2019-06-27T09:38:00+02:00;9832500000;2,25E+11;2377728;2580992;8;10
2019-06-27T09:40:00+02:00;12945000000;2,25E+11;1938432;6198272;10,5;9,5
2019-06-27T09:42:00+02:00;12230500000;2,25E+11;1404416;1060352;8,5;7
2019-06-27T09:44:00+02:00;9978000000;2,25E+11;1676288;1428992;21;80,5
2019-06-27T09:46:00+02:00;10864000000;2,25E+11;1746944;1825792;14;26
2019-06-27T09:48:00+02:00;10649000000;2,25E+11;1915904;1437696;14,5;5
2019-06-27T09:50:00+02:00;12136000000;2,25E+11;2439680;2595328;7;49
2019-06-27T09:52:00+02:00;11241000000;2,25E+11;1644544;1766400;12,5;48
2019-06-27T09:54:00+02:00;12419000000;2,25E+11;1829376;1625088;18,5;3,5
2019-06-27T09:56:00+02:00;12694000000;2,25E+11;2429440;3119616;26,5;28,5
2019-06-27T09:58:00+02:00;9348000000;2,25E+11;2280960;2092544;14,5;11
2019-06-27T10:00:00+02:00;14071500000;2,25E+11;3330048;3298816;17;13,5
2019-06-27T10:02:00+02:00;11675000000;2,25E+11;4587520;4257792;152;167,5
2019-06-27T10:04:00+02:00;12444000000;2,25E+11;3775488;3260416;10,5;24
2019-06-27T10:06:00+02:00;7684000000;2,25E+11;5423104;4984832;26;15,5
2019-06-27T10:08:00+02:00;8928500000;2,25E+11;4019200;10635264;14;21
2019-06-27T10:10:00+02:00;9549000000;2,25E+11;2956288;7490048;10;20
2019-06-27T10:12:00+02:00;11142000000;2,25E+11;2163200;6647296;26;18
2019-06-27T10:14:00+02:00;14733000000;2,25E+11;3038208;6535168;13;5
2019-06-27T10:16:00+02:00;12492000000;2,25E+11;4196864;7395840;27,5;15
2019-06-27T10:18:00+02:00;12796500000;2,25E+11;3804160;4258304;13,5;3
2019-06-27T10:20:00+02:00;11909000000;2,25E+11;5107712;4703232;24;2,5
2019-06-27T10:22:00+02:00;13079500000;2,25E+11;4411392;4844544;52,5;28,5
2019-06-27T10:24:00+02:00;10242000000;2,25E+11;3218432;3069952;21;5,5
2019-06-27T10:26:00+02:00;13372500000;2,25E+11;2857984;2682880;12,5;4,5
2019-06-27T10:28:00+02:00;15041500000;2,25E+11;2765824;9373696;11,5;2
2019-06-27T10:30:00+02:00;12872500000;2,25E+11;3064832;8977408;9;6,5
2019-06-27T10:32:00+02:00;13162500000;2,25E+11;2106368;6094336;9;3,5
2019-06-27T10:34:00+02:00;11862500000;2,25E+11;3622912;3293184;9,5;6,5
2019-06-27T10:36:00+02:00;14598500000;2,25E+11;2787328;2653696;9;6,5
2019-06-27T10:38:00+02:00;11311500000;2,25E+11;4050944;3601408;10;9
2019-06-27T10:40:00+02:00;10844000000;2,25E+11;3723264;9323520;10,5;4,5
2019-06-27T10:42:00+02:00;11340000000;2,25E+11;3957760;3963904;6;3,5
2019-06-27T10:44:00+02:00;11358500000;2,25E+11;3831296;3845632;14,5;3,5
2019-06-27T10:46:00+02:00;14328500000;2,25E+11;4768768;4773888;18,5;70,5
